"Case_IDs","SLC2A1","NTRK2","NDNF","SERPINB2","AP004608.1","NXPH4","TFAP2A","KRT13","AC116407.1","TOX3","TICRR","GRHL3","AP001972.5","GJB6","B4GALNT4","DPPA3P2","KRT16","MAP1LC3C","FAM83D","AC005537.2","RPS29P11","PITX1","E2F7","KCNMB2-AS1","AC027288.1","PDK4","GPR87","CHRNB4","ZIC2","LRRN4","DUSP9","GABRA3"
"TCGA-86-8671-01A",17.7625913708909,17.051749247666,19.1538717402562,7.34599601287178,16.0118761621011,14.1332081247269,14.2194762109488,11.0708956952005,15.8256896805562,16.5943638486141,13.7642570675478,12.4675899483712,20.4336746097341,11.2380942994576,11.1009188175577,11.7665036580293,11.1933977339227,14.6382965411852,14.7591028704086,8.69829987959242,16.1774618153612,15.9743034428377,13.366413066062,12.5398294434622,10.1030769417439,17.92939456456,10.7083733453601,11.2543174119701,11.3433311444352,15.0776040043612,12.630631962413,7.55393584541642
"TCGA-35-5375-01A",20.1086941163632,21.8162747429368,14.5762301387227,11.4910732534115,11.5510378708295,14.9496751005364,17.4961383486679,14.8240860158456,13.7262571688329,16.8525412204315,14.0700754176681,16.616014532866,14.6281873880805,19.3425813816831,16.4673243794467,10.7538313758971,16.3425869530388,13.7555334540896,17.9287227615103,15.583452083118,9.36960998771079,20.8933641102307,14.4527990628084,18.6220646525584,9.36960998771079,13.8306550289053,17.1895525191138,10.2781976472347,16.5729547647082,11.7514725538659,15.0924791082199,15.826677150261
"TCGA-44-2661-11A",15.6513035815092,14.7330065588787,21.1544514531613,10.6795443902383,10.8756652728033,11.6383469938895,13.17067791727,14.510564996901,17.186132906103,14.1148220797054,12.1193110665262,11.164311952557,22.1283582834914,11.6965801665653,11.4314895179555,14.9556235564506,10.9978805949636,17.9692183333752,13.8178267883357,8.76735402438516,16.5440315368285,7.83448098398445,11.7551579526787,8.51575674162051,14.8436117199538,19.7747335934202,11.2146331712362,10.2713894451737,10.7423278602054,17.6742620566724,9.94954780958184,8.43537852952977
"TCGA-93-A4JO-01A",17.101021387619,16.190956053936,17.5648846047147,12.9816594425718,11.4635275335034,11.6715087264968,17.2057123161223,16.1800709700853,14.4251400811018,15.2854820812655,14.6679758021044,13.6575367141758,18.9022826329938,12.4985314881338,17.8261757429679,13.810828226144,13.8186523894511,13.1224454100522,14.3996806515749,12.1906451840293,14.374705808961,12.2906940271054,12.6000238770327,10.9131688957772,9.69973353954605,19.2437675535481,17.2573189312742,9.15920903188544,15.3672062322707,13.705784068725,11.7476364777827,11.1280037863729
"TCGA-55-8094-01A",21.47467695701,11.9148901080363,18.4542144282703,6.90921321499303,9.46024076506154,17.5422000324171,16.120452047794,14.8120167369327,16.9902381308462,19.3307426054097,15.3013354099651,12.6281463749739,19.3254790342914,8.33557929220683,13.0981295704474,11.0885652832032,12.7301436299669,13.2156376304124,16.5815296997698,14.2530183706402,14.289344673432,15.9766024636931,15.3390421065756,16.4124271275034,15.2802233429302,21.9295386770714,11.1548812975901,12.8369045526424,8.71793868465138,13.232109719798,11.0408735572434,17.363448433748
"TCGA-62-A46V-01A",18.3981137129854,14.5661848651266,19.5357815566275,11.7232082306891,17.102417998136,12.3714431554634,17.282481495529,11.659762961114,16.016940953247,16.0247660397165,14.4236723062156,12.5369877106978,17.5988994457277,9.61651873031722,14.6311116161393,10.8207244126688,15.572913358282,15.5137359559949,15.9499428788344,10.0242406599729,18.9343012787351,15.9494787680198,13.249429069396,10.0353516603603,10.2681214139737,16.4327696209985,16.2084031057964,11.581645012008,15.880067687217,17.3215574915561,12.8510115353032,8.34385879724162
"TCGA-MP-A4T7-01A",20.5057243191252,15.9353746792936,18.9501309750079,8.4281730603867,14.0178154267867,10.9640680712759,16.1831209043291,12.4770532830151,16.6028635657004,16.5045449366686,15.6188944356368,15.0912810817165,20.4456645357659,12.3756143934736,14.1563411612494,12.4015765207267,16.3392095031989,13.7271609909083,16.402210325123,7.3811440755421,17.0591162557057,16.5928222981695,14.5418190606533,12.746103229369,11.0032630043681,19.085395150399,16.2942568756916,11.2261580871457,14.203061328373,14.8755912521723,11.1572087815731,7.92406040428532
"TCGA-44-6147-01A",18.643167973011,15.7959213160097,17.8838658965096,10.1658352885137,15.7844669510453,12.1891096437374,16.2997409333025,12.585945525458,15.448281559023,18.540230134512,12.5424819095791,13.2513253365338,18.8902905437735,8.99561672215288,15.0182932398625,12.2773761305898,12.5529854905731,15.5229794475087,15.6904498296996,9.41076142565439,15.0851643432891,15.2323272860853,13.8409570653289,12.8486739079138,11.3298103465161,21.0178806354723,13.7244934015135,10.4878552169018,13.1740088885184,19.936798023896,15.0442564990512,9.25929986231441
"TCGA-73-7499-01A",17.8301767737579,15.0844841804174,16.9634758947841,8.82255298769571,15.9952628235349,15.1430312643359,18.3144878978531,12.6331202561695,17.9855288370493,18.6326778583623,14.4482992331705,15.5524154650629,17.887558590735,12.9469830583593,9.89641786589696,11.0584234402897,13.8973532971624,15.9339154171317,16.786803635692,8.62596492669587,20.2072722419735,16.0882582173965,14.6900964137787,17.0521004437262,8.88837920097466,16.4802118235545,12.6869229862877,12.4358943005742,8.73658786711669,16.0761244432918,15.3604322518282,12.6268409089875
"TCGA-55-6982-01A",20.7495374920206,14.5719385716267,19.0429578192039,11.1206238621487,12.6318690687592,12.2742256280169,15.4571834252242,11.3207352165797,15.4034876173083,18.2635726527119,14.4667791262614,13.8160691613734,16.5690754763494,14.5791465528309,11.7589819530431,12.8863582142667,17.2678902413969,14.3309318770214,16.2334559711936,8.33557929220683,15.1577153214726,14.7336551910377,14.7611761585973,8.79307131416427,9.01735939560233,16.416501935074,16.5893117015338,11.9799563144139,15.3286821635892,19.0488725418919,12.041757344103,7.75210224626707
