"Case_IDs","S1PR5","AC236972.3","KRT13","AP004608.1","NXPH4","TFAP2A","NTRK2","GRHL3","TOX3","TICRR","SERPINB2","AC116407.1","AP001972.5","MUC21","SLC2A1","KRT16","B4GALNT4","GABRA3","MAP1LC3C","E2F7","GJB6","PITX1","RPS29P11","GNGT1","AC027288.1","GPR87","DUSP9","LRRN4","AC005537.2","CHRNB4","ZIC2","BBOX1-AS1"
"TCGA-55-6971-01A",11.135359736809,10.6001003757086,11.2706664979275,10.1448404461216,13.0619780953228,13.5877813587364,16.3875164300129,10.7960086200894,16.8015795774235,14.446798653266,10.5033596221334,14.8742686641033,18.8911498219776,15.8963508819953,19.2306121904475,10.1797423887687,17.2474528722106,7.61058137718412,14.5676127022759,14.1163870064023,11.9252084931081,16.4705843260415,14.7322913917341,7.9668418084065,11.2214981927778,11.8569134696059,13.4881374863766,15.4293195176009,8.37477288943399,10.9978805949636,9.8811911102778,8.40584146907268
"TCGA-37-3789-01A",17.2838586311746,7.89153025387399,20.37699591914,6.52324059299031,17.6363053174683,18.8736118249197,18.1211711024329,17.4149560601802,9.70371049485972,16.8616425721525,18.6479426577276,11.9007724541851,15.8079591553001,12.9117053428135,23.0385680891405,23.7516806746864,14.5648053888489,14.7863807695811,14.3536752114612,15.9613095363419,21.2649356455276,19.7825229549809,10.3212672223097,16.3430378369986,9.01735939560233,20.0439581458186,16.2330464720426,10.3014283732933,13.2330807009834,14.400406944841,15.9400285015998,15.7368791852185
"TCGA-56-5898-01A",17.2105143724588,11.9462169941264,22.0836759169143,8.79307131416427,16.8291780361645,18.8575532101377,21.8682418619102,18.6043159132284,13.5228833366683,16.0164751621663,16.3932619843652,15.0851643432891,18.3833627456973,16.2243970574667,23.2465793618923,21.8545984267415,17.3587716041398,17.2841952880479,11.9898538910857,16.0178315727795,19.7104105162822,18.8027482424388,13.9168110024317,14.7183906166341,10.6562278341009,18.2890518550234,16.2023088776791,15.8534724656215,13.018623818531,14.661600064422,16.5452250362942,16.145873749105
"TCGA-85-A50M-01A",12.3110965926328,9.55288557684829,21.2455797923408,7.82328992673312,12.4536503278974,17.1051700427619,14.6503765814972,13.0760940759657,13.8965087393259,15.3169913657773,16.2500852669886,13.9698572249448,18.0119669549165,16.6012989892496,21.4043300505116,22.5081999507728,13.5323832643273,11.9217637500224,12.0646506619249,17.4441737474102,15.8242426968021,18.198445397381,14.1531273488826,8.97889205014426,8.83427648283946,17.3320309300323,8.88837920097466,16.1709109601201,8.48029700514325,10.9769605207807,16.7705233631866,10.4443008728353
"TCGA-85-A511-01A",18.5383338872814,8.24537603909997,22.7127486920805,8.51575674162051,16.9069020844688,18.5580542917872,21.005777993888,17.2719635070478,8.34385879724162,17.0891475722839,14.6797769401441,11.9148901080363,16.3499552788038,9.8231834412364,21.9937812854827,24.0249464636316,17.4384558045302,15.3245355260605,11.6984184995138,16.3128354231194,19.8147397565522,18.6299207605641,9.00115304535293,13.9986988555124,7.41453332864163,18.5052211592465,15.6287734121152,10.5340851509914,12.4248616061244,11.8551578666122,15.5175046879377,15.6585950506932
"TCGA-50-6673-01A",13.2156376304124,12.8779853691715,15.1466486464826,12.8850758691522,11.3745825218156,16.0482332927457,15.949012399003,14.8624196004648,17.1720129973982,14.2171838516666,9.01735939560233,15.3239627260683,19.5981700727355,19.6397663192334,18.3450522462657,16.3216486364335,9.34098411594344,16.7126758433838,16.075679906549,12.5651283976907,16.2110697985731,18.0558646542622,14.9342099428081,11.2123608432063,8.92866220370375,9.08730430262365,8.39822374694638,17.0243249420366,13.3089353251438,13.3703329097039,17.1319421033892,12.45639046946
"TCGA-95-A4VK-01A",13.2216520604208,13.232109719798,9.97557302741542,18.7100670687482,10.8756652728033,16.152105293397,13.3848737299471,14.828103283919,17.0144520244191,13.887255355592,7.58260445918953,18.4500822777723,19.7782729258434,17.856688377795,18.1533851520627,16.5784256016049,11.348358848572,10.2945262223175,15.7645482532887,13.9938853108462,16.3755597296095,15.0749573603348,15.5529358155772,12.9827919700047,10.4878552169018,15.1939508098067,9.67132451019268,13.80194878777,7.15136299405279,14.7740490681761,14.6368563019638,12.0696344775524
"TCGA-38-4630-01A",14.4779099248164,10.2206493231804,11.858636846175,7.50940233822161,17.4011734679879,15.2353251287374,13.5517922410617,17.2937048311335,15.4957598925851,17.3276196614862,10.7931503696541,12.3727847817266,17.4350959031642,9.73212694878052,20.9128531443242,12.2508435335496,18.9562070449027,10.0852342285999,14.4079827927421,16.4648795971839,12.4593359548464,13.4450681805251,15.054961242092,12.9163364391707,9.13879746639106,9.18484853317538,15.7490542557785,13.8864343210049,9.81555687068604,11.4570843200888,10.5399177322218,13.7765187510313
"TCGA-44-2656-01B",13.4034259880153,12.3459542016991,12.1585004367091,11.9562222826247,9.83078666003935,17.2190768059913,13.8762588046918,12.7713506443225,10.5671629397223,14.1340202543357,7.01431054480921,17.7175477946423,20.2954724428785,21.2705650872497,19.3328060979918,12.4838825857945,13.7941669997786,6.85091005495263,15.8948935290796,12.7498685117014,10.7735473473166,14.0275329203173,16.965982374112,9.46024076506154,14.6311116161393,14.0774072094289,12.1813506042668,19.2630881586724,8.70448837845797,7.65102092746873,13.5133549622076,9.60801892173272
"TCGA-22-1012-01A",18.5209018803116,8.8821989360803,17.2478028947263,8.92326472989757,15.8766151653113,18.1132445859139,21.2092583083488,18.9548822113923,9.43329059148258,17.1041407259294,17.7730068102685,11.581645012008,15.6920839740994,10.0129697379956,22.6222882819557,23.0452276931935,17.5121728151671,16.735942419509,10.2447759600984,17.6842474087445,20.0917278389888,18.2029824393816,12.1568516961997,16.0367279372413,8.13212861237112,17.20123930082,17.7035906194382,12.7666682847587,13.4756031246812,12.451013268186,18.2511766013501,15.8650297884002
"TCGA-21-5783-01A",15.9756736175779,8.17711964362564,9.43329059148258,8.2200394400064,20.3272633437202,20.0698200505963,15.7904944980226,14.096006781133,14.5113053438639,17.7405467333309,13.4891415520574,12.2070876815314,16.935255293372,9.27899514593932,23.4713682813131,23.2482144408925,18.7540106029379,16.1280714770671,10.9589296249641,18.3370524939264,20.1141076588779,16.8801437030174,10.6995801832984,14.7086338863945,8.97332529507149,17.9665268794882,16.702117452094,11.8284039946025,14.1131430234012,14.2786192961985,16.9795067897786,8.50891131961694
"TCGA-50-5930-01A",13.0871594317341,11.1009188175577,14.1443242495039,12.7227255337871,11.3002134596173,14.9354861761992,12.3110965926328,10.5883971193525,16.9004135946715,14.1300016231623,9.25407699474637,15.0359659445686,20.8326666567079,17.1933561498509,22.8994863400366,15.9518884947782,10.688032942912,14.3974256859137,13.3858450891987,13.6529477841606,9.14380885383121,17.2180661257288,14.3899697432508,15.5797635050601,12.5091834749058,16.1005114450742,10.335072188306,11.9679962596593,9.57857043456441,10.0462482095704,10.5790815552327,11.6364329989616
"TCGA-78-8660-01A",12.8827069271616,11.2310475312937,13.1780738127952,11.2980374020656,10.5790815552327,13.9813203852949,14.5676127022759,10.4342492569295,15.392178976641,16.1591426065007,10.4598991508959,16.3404287534084,18.6073823124268,21.5335009578999,19.022044717246,11.3593780995164,12.0016979826819,8.37477288943399,15.9173663023368,13.8376567986097,10.8180247356079,18.251513776907,16.7145433106594,13.1224454100522,11.7627691920932,15.361602515307,12.6318690687592,15.5353134899538,7.86959558100344,8.53001716787218,13.8675820836441,7.94584203817717
"TCGA-64-1679-01A",13.767749511991,8.19458088647525,17.0915931618,9.41531235832548,14.0046980636875,15.1466486464826,13.7546407230011,14.5769530340917,16.3321243500168,14.5461398514162,11.5427557163282,15.0948856785134,19.2230158029999,20.1258374905887,21.462189629236,18.5713966152015,16.7314492798701,16.3595211218234,13.7128574556001,13.8037203413649,16.643981257461,16.8324577808211,16.3031024196922,12.7964915601946,13.9304894072858,18.3248708621303,12.8439775839205,18.1350218599805,12.5265045288233,9.83890896965373,13.4812368678979,13.8477274838564
"TCGA-05-4244-01A",14.8402847157288,13.0523207898886,12.1920644033385,13.0739844014646,12.9827919700047,16.5686960818655,15.0271433006862,13.3829867046452,16.0385415970829,15.5315362505165,11.1498202825343,16.9323878529485,20.7320420033576,23.4605577140251,19.2230158029999,14.6728780922605,16.6554841923072,9.0973235495546,19.3409180859009,15.520237607924,13.6217693992778,16.0582006955127,16.975596936753,12.8522827580713,13.5444285428847,17.9162641856509,14.6354349588298,19.7044060926895,8.24537603909997,11.858636846175,14.9788562948458,8.27911492791091
"TCGA-97-8174-01A",12.3039123463707,15.9259321173156,15.4153164022918,13.5620369000725,11.9024835063807,12.2433715952394,13.4650955205428,11.5324767164452,13.5462965379622,13.5106213716709,8.22852395469424,17.8980393250859,20.0059763745329,16.8130511514152,16.2997409333025,9.70371049485972,12.0400040827698,8.17711964362564,16.6386602667006,12.3474540242424,9.42429173158885,14.1411775626235,13.4928622027693,9.12841010620439,15.0656032611193,9.37901025037937,9.3601761618222,13.4736962577601,8.78707984620338,11.6617913453196,9.4869834563874,10.9899690412106
"TCGA-77-7140-01A",17.7058719433451,9.30808244647332,23.9453445095727,7.88030734588445,18.7605484591569,17.2412919134356,21.9802856717482,19.1198634070168,9.30808244647332,17.5104864842187,19.3978128213893,12.7251929824874,16.4034542854707,14.808017113967,24.1286355796697,21.4811568701926,16.5393422158821,17.8707774752951,11.8569134696059,16.9449181081569,21.3137072780452,19.7145938577724,13.341767890124,15.6721052670595,10.0052397265614,17.3510105325444,17.0657746455312,10.016822805535,13.2361517460747,12.3357739561691,16.7989931986984,16.5733389415275
"TCGA-NC-A5HI-01A",18.5989243942647,8.18615224541926,25.7510392012293,8.89993037982831,17.7208596228729,18.7994693113411,21.5083352492102,17.7405467333309,14.8822621380436,16.6832177983633,19.1533708821685,12.5212166886686,16.8350221061052,16.4941742755984,22.4767212555998,23.3557040069093,17.2029738609785,16.7130559160656,11.1401754673295,16.5318556185217,20.5842286829424,21.7910311220162,11.7326576964362,16.2382236551701,8.27106697188206,19.9561175933606,14.7120817975089,8.79307131416427,15.8867799874782,13.0719427553579,16.04038532354,16.5045449366686
"TCGA-60-2709-01A",16.8097266480714,10.0960367480409,20.2279936718694,6.88095438613132,16.194500911455,17.0758966211192,21.4638034560258,16.2058308922973,9.91912838120486,16.4628847358564,16.2783384331511,14.6756450935745,17.884207032983,14.0250931902091,20.7637390345939,20.6724578514072,15.6987489245741,16.1155468279498,13.9202944192397,16.0054168527268,17.8264971852993,17.5422000324171,11.2729535768638,14.6418591603878,9.42888607513598,16.8045531706829,16.9474286866186,13.9421964934722,12.1844195622486,13.5453980899377,15.3933100232244,13.552661423321
"TCGA-O2-A52Q-01A",12.9197870034726,10.3610791030866,13.710147717689,9.40177191614549,12.8769058598414,18.139121482462,15.6046808554597,13.6835330492436,9.02830914893261,15.9178407869646,11.4826543839512,13.8426393817491,16.9262729034499,12.6569614932545,22.5689551467693,18.993079271521,15.186221965364,9.86177347771805,15.3095552031283,15.9268693080593,14.5027732250988,17.9817800362779,13.0422691141729,14.3156613877372,8.37477288943399,17.8448553523456,13.4850107134085,12.1844195622486,9.26913007873061,12.0302651644712,13.0052448795409,15.7735642271922
"TCGA-64-5775-01A",16.1914205315939,10.5457602125632,10.7256933470225,8.36753988867446,15.9687369843442,15.0624212442481,14.827430101901,13.3868616810779,6.60890825645989,16.1774618153612,16.0509668322427,13.5574068980064,18.4090729449794,10.2781976472347,19.3002768648762,15.2650686239022,15.080721044687,17.1419630405764,17.4881444984138,17.7466153037225,15.5336864781101,19.998437826524,12.1162308702785,14.5330681564995,9.29847915009434,11.8284039946025,13.0793821942236,15.8153371379937,13.0719427553579,11.6539193115351,16.2243970574667,11.9932073420866
"TCGA-91-7771-01A",11.5858893295699,13.0349346001515,13.805603662873,16.3094758011762,11.3745825218156,14.8822621380436,15.0731256306007,10.864777983227,14.9646278946631,13.3596196356003,9.85803291174572,14.7618978699021,18.5671622717861,18.5010716053734,18.2955407370833,13.709229521093,12.6556839806047,13.3829867046452,15.6151561951769,12.5651283976907,15.0912810817165,15.7555377024843,16.2547697234568,11.9462169941264,10.9321722537478,9.04982088080135,11.2543174119701,13.7984631030313,12.2508435335496,11.9201528140393,11.2635809596884,13.9522386147394
"TCGA-50-6597-01A",12.2462755419485,16.3887382459078,10.7877039193742,13.5850208056284,15.5786596711353,15.4142212602815,14.6622596710557,15.488697099845,17.8997174607993,13.5601444307429,9.4869834563874,17.6112289793076,17.8071142795378,18.0177876952599,18.0011094080137,9.55288557684829,11.3251963629574,14.4228668314482,15.2132197283831,11.6520127449979,10.630059000513,16.3850395193855,16.4140628249004,15.0492304496863,8.42114166960686,13.6117656330408,12.7067851170477,18.1647506073126,10.6032477391157,10.7112503097052,16.3283625296998,13.0052448795409
"TCGA-05-4249-01A",12.2684548608863,13.3457227985267,11.2613004935311,14.8657191212504,12.3125967037227,15.2054003217043,14.3582289134734,14.1904692410569,18.4515928548508,13.3947634804845,9.35007628446305,15.8472062887992,19.9698045795522,16.2067190991654,18.5097032439768,12.2832504633236,17.4136141154565,7.61058137718412,14.5920296426851,13.0272486913916,14.2397671550697,15.7750170139184,15.6178520812474,13.5124482044775,9.35514322066838,10.7705202002474,12.7809257076401,19.7969009643102,8.03717174948748,10.3740437573995,13.500258889674,15.4995163974178
"TCGA-50-5941-01A",13.4385700328518,12.3656302095173,12.2225651251803,14.268618314984,13.1246079781183,16.2373428005676,14.3070659033434,14.9011433613014,17.7138670245393,15.0132529287154,7.4309938309868,16.04452852428,18.4875852093612,20.2439590603669,19.2331047732553,16.0734758738355,10.7735473473166,11.803068824298,16.5057127170238,13.8803768061033,12.5754250902084,14.2045516515849,16.7827369444126,8.2540069895505,11.565454225465,16.446401431643,13.161185761223,18.3399032023583,7.17246571382422,11.5794268634428,12.5331262237181,13.0565307573275
"TCGA-97-7937-01A",11.9410431063794,9.24912375612829,14.6552934205424,15.3836798020978,16.9720422032996,16.157317351257,15.2329179435645,14.8187992713709,17.0580763872277,15.0543170451472,11.3002134596173,15.6843400710824,20.7495374920206,21.1922629762454,18.7269754546005,15.5278353086877,13.3868616810779,12.7400381411287,12.9048862551432,15.0246716086099,16.8627286173305,10.7621777315353,16.8710681904195,12.6532247625485,14.3000260708331,13.6629559811725,12.8084669946914,19.6358607240186,7.68954679476839,9.12330805809478,13.6906337168046,12.8486739079138
"TCGA-55-8512-01A",14.0242752180472,13.1760295415715,17.365830788041,12.7594580347619,10.7960086200894,16.2369126554612,17.0943973117692,14.7760488463658,15.8300803893326,11.480504156793,15.0894484343046,17.594889325085,19.9934776217762,18.9466753538641,19.3650378708579,14.9980219258883,11.7176080462492,11.8284039946025,13.6852313186339,13.5656715226705,11.2613004935311,17.0035159940473,18.2333525406758,8.4281730603867,14.7391943924523,15.8718537108186,9.03389176692015,18.6727204350719,9.31303027804277,10.1308088547198,9.32663598911581,10.2379894153964
"TCGA-78-8662-01A",14.2083965477501,11.1304648699435,17.2115354681991,14.350599433678,13.3179667880788,19.4950135473896,11.926970769646,17.1138597563153,17.4753807178089,16.3624280516066,9.37438043249659,16.2053849115652,20.687001903311,21.3356205414635,21.1060700673934,13.7818645024475,14.6672163954933,16.137032117558,16.4612830209121,14.3368808341394,17.036303419824,9.53076067192754,15.8014095699543,14.605712865005,15.24140518093,15.984542835585,16.6109975540537,13.9118287318176,14.8167390013079,7.97659171680291,13.4641558409758,14.8523398398902
"TCGA-97-7547-01A",11.6558461468985,9.37438043249659,13.9955193554609,16.1656223692276,10.5790815552327,17.3560822725218,15.0906932674425,15.582920824259,19.3132311734282,12.6832901334139,8.78036347555148,14.5784476410954,21.2802317874742,22.3779191784484,18.5458776847492,14.3862580865677,16.8957223941643,7.56808103411035,15.1570972301575,12.598801261752,14.8563243269894,19.9803154131589,15.8069453984503,13.358638658675,8.3197523975029,12.5871789861459,14.9051665467962,12.7498685117014,10.7053861806213,10.5001576236156,9.77223980637141,13.9863583652232
"TCGA-39-5036-01A",17.7506563407733,10.4054892784136,25.5638138994842,8.21192505043085,19.0338126751164,17.5855476819396,23.0876734507981,18.0733421817838,13.7975240409627,16.2594744392998,18.7378109663914,14.9966791063782,16.8189463891083,15.3910320385877,23.7935020639258,21.4466454147134,17.3218952192319,17.2909982827943,11.2404326911488,16.2834339751028,18.802323415955,19.4914964717441,13.2206892964868,16.3266604342287,9.94954780958184,18.4719339290697,15.6757963205903,14.0659483055066,14.6281873880805,15.5686218146231,16.0496146783227,17.0549164178855
"TCGA-37-4129-01A",12.7630562740995,9.3601761618222,13.400528228389,11.9546169248828,16.6221409415124,18.03784604705,18.0432385714295,13.1032369604691,16.1936248913812,11.4951117328888,11.1933977339227,15.8252060968297,18.9053657713837,10.0816760591972,18.4973810140722,13.091509755242,16.9101331057475,11.3182903018148,11.6118563241729,12.1906451840293,10.1658352885137,19.0370397573105,14.7502751022431,8.54490593642084,8.45816776879792,10.5216731908782,9.29847915009434,12.6493692569311,11.2358278496173,12.8498181671844,15.8222425628706,9.1128944112752
"TCGA-77-8144-01A",18.1793895774576,10.6795443902383,19.3169727937652,7.01431054480921,14.8416015634085,19.2533926778583,17.0116319650311,17.3340728292612,7.15136299405279,17.7532784536613,19.1336483410422,13.4641558409758,17.3435535881305,10.8971158095856,21.7501774334169,24.9827489206762,13.7423702632588,17.1551039788277,11.1910515376711,17.3123812881023,20.5557565919333,18.8440173036589,10.7621777315353,14.4348606336259,8.19458088647525,18.6439674773758,17.221162021768,11.0484546696012,13.4631626391744,13.8736881668613,17.0559635738863,14.7261140496938
"TCGA-NC-A5HD-01A",17.4994299404399,11.379246804192,21.5799976870066,7.03851559590004,14.0267183566432,19.1853855156436,23.8970831310982,17.3035822976244,15.7226333916281,17.7736836903468,18.8642718255674,13.4248211766067,16.7186925457093,12.1860687771811,23.1066803180001,20.3414099457276,19.0484133255778,16.823316140226,9.42888607513598,16.0058868233126,18.3789638517994,19.7790375865799,12.7797402666644,15.4332064710252,8.13212861237112,17.9192857547331,16.9989039121715,11.0786867307749,15.0082367521651,13.2300205630848,16.8015795774235,15.3077784468269
"TCGA-91-6840-01A",11.9217637500224,15.1412424544428,11.7701982819629,14.4393296308741,15.1472338074445,11.8410115065757,9.41531235832548,15.2377508607433,13.0196788402088,15.5159263745269,8.27106697188206,15.1072687210277,17.6343127952282,15.1921829450228,18.2706612588734,9.67936685944585,13.7075038903648,17.5589567342707,12.9605393873827,16.5088915465743,14.7066304253456,12.3600972380873,13.2410293899596,12.3502397372846,14.7176742323464,11.3251963629574,19.3473470893972,16.5187673168379,13.2310665833022,9.55726556857816,8.28739981176697,13.3028106392938
"TCGA-64-1681-01A",10.2781976472347,16.4829954017282,10.886384846664,12.731347556093,12.5462617573116,14.4460516560804,14.5963145569166,14.8416015634085,18.286930983537,13.2877931099448,8.95650618625253,16.4881739760633,18.6948424980108,20.851493794069,18.6940382590241,12.3081359208958,12.3357739561691,9.62493632398444,13.907443931313,13.5896352408404,9.85435553828311,13.1075736808272,18.718466235838,11.164311952557,11.425071517601,12.2714095730179,12.3756143934736,16.5483638034433,9.67518018980928,10.5457602125632,8.69829987959242,13.1086970522923
"TCGA-86-8279-01A",12.108163321009,13.7298630316577,13.7119274262553,12.5131830896952,16.5191681374205,18.9738500223291,14.1008485952308,14.4713108943633,18.0494106427629,14.6852594760601,7.4309938309868,17.113148442814,20.0576157864071,19.4088815486671,19.1264599178527,17.24815545839,17.1215169929754,8.99561672215288,13.1600586218562,13.79930298603,12.6392412339246,10.5970101037037,16.9334732102999,8.36753988867446,13.212395447547,11.4010522833823,15.0448926198144,19.8418389771628,10.0852342285999,9.54876915501355,12.6992117976849,10.1376518352067
"TCGA-MP-A4TE-01A",12.8932351279414,9.57857043456441,11.2450680758665,16.9588477568741,15.7033507932011,14.5676127022759,12.9761790013258,10.8483016503164,18.7273759556469,14.9986593659948,8.2200394400064,15.1754240147052,18.7398308628978,17.4451709179011,18.3796859914048,10.630059000513,15.9040209072283,8.74883635375513,12.5304702325032,12.2117713907855,8.45816776879792,19.3945403516031,14.2209945763576,11.7436197219035,12.3829175735756,9.32214022248285,8.96207027886144,14.5776697442768,9.08730430262365,10.636089533407,8.79307131416427,15.4715142039345
"TCGA-55-6969-11A",13.9454976622412,15.833016036382,12.9231686537742,11.4869951827556,10.7396900475563,11.8497936501755,16.0801966956214,9.98317295941961,14.1107357284256,12.8696613678518,9.90796941472312,18.1412116810582,20.7762687163369,16.748988022408,15.4062790849525,8.36753988867446,11.8886188539065,7.76515594407315,15.8034288200822,12.7214878457793,10.7256933470225,10.9268308362296,17.7348805541533,8.06621282830102,14.4667791262614,10.0565515599326,8.89993037982831,18.1585237240542,9.31303027804277,8.42114166960686,10.28806451385,6.96323603574371
"TCGA-MP-A4TA-01A",12.463581871499,8.21192505043085,8.61281369382439,16.0394432603919,11.9612783185322,18.3090774943972,12.9525674584645,12.9391168288466,16.3841980656368,16.3516662159838,8.59261980152134,13.7695000215682,16.853276542983,11.9252084931081,20.0714829074196,15.9348986261277,9.35007628446305,14.2732397762712,10.0277720827787,15.5288977540229,11.3946255815652,17.3140740512126,11.2885595782193,8.07663555953052,7.67697866979103,12.49448857207,15.6879220802724,10.696651665451,13.212395447547,12.8943186281272,8.91722683515691,10.5523094435912
"TCGA-46-3766-01A",15.9419562745811,12.6720187548831,18.16441769422,8.74883635375513,16.6968254457927,16.8939124923036,20.2269693107459,14.2217637787814,12.5144290998138,13.9889957053854,12.7337812331897,14.6105628291197,18.6608775361742,13.6428787807414,20.4868168653197,20.0134237241246,16.3653331117291,15.2156210364532,15.8039494922803,14.8722860652803,18.4314634400208,17.0901935916962,11.9217637500224,12.2070876815314,9.57439517210438,18.9624355035015,15.7735642271922,14.6552934205424,12.2994893100578,11.9007724541851,12.9299155992051,14.6084879827522
"TCGA-73-4668-01A",12.4372112548907,9.87385534579725,17.4639232462731,8.0471097391729,16.9928812991089,16.6968254457927,14.6975995816657,16.8324577808211,17.311035664829,14.5323886026268,10.0852342285999,15.7665538742751,19.2785725068379,22.3111233762636,20.5815980078211,18.4782418166802,16.2612450957671,12.4209143260535,13.7625360249828,13.5555357908844,18.0106324152298,16.4730087255292,13.7244934015135,9.570209785644,14.9871506292151,13.9032929823605,14.8140056892137,17.4666245550946,9.14380885383121,9.8811911102778,13.7924618330531,10.7735473473166
"TCGA-55-8615-01A",12.2612867764339,10.7511350304254,12.3445246423478,13.8255601020212,14.3582289134734,14.8676506711448,11.6098479619017,14.0421113671066,18.4383870103206,14.2155886010552,9.81555687068604,15.1269048864388,18.749973643857,16.2106430441351,17.6612875611484,11.9831997486707,17.1239610652532,9.84275128899542,14.4513007003718,14.2132002787472,10.7083733453601,16.4193291517073,14.4258926647998,14.7350313359163,9.21451791721257,10.966648845894,9.29847915009434,13.953989567101,7.41453332864163,11.3637991354457,8.39822374694638,14.9646278946631
"TCGA-91-A4BD-01A",11.8937439694874,15.9145161023804,12.4825249959053,16.7590573748924,10.1553332374385,15.1152974374314,20.71105758586,11.9511890539549,17.994354510826,12.6880975389734,11.9747998228924,17.6558989419342,19.3349091725403,21.9785901199499,17.763917046432,10.6908504975373,13.3496805814751,10.2549080461153,13.6799605885091,11.9966474856277,9.81943633488651,13.1415135206216,17.6819058153867,9.08730430262365,9.32663598911581,11.5592112121426,10.0960367480409,15.8344985937353,9.20953742906414,9.586872097645,9.71586823396981,8.22852395469424
"TCGA-83-5908-01A",12.5038670745728,8.81084612882883,10.3014283732933,9.99446030777435,13.4269215309483,17.1065604576192,15.6356025505116,13.0163988261492,14.7699861792235,16.1870397161982,9.27423481235235,14.4348606336259,18.32311735065,12.6633340531687,20.7749180722844,14.5267543309776,13.6951075450119,7.68954679476839,14.0520561477017,16.6113678521067,10.2713894451737,16.4451882945112,13.7713133472705,14.7768001825812,14.2583792049007,17.244037308983,12.8921105613242,17.2505270702053,6.93659831733076,11.8140990013854,15.1921829450228,9.50459133172095
"TCGA-55-8511-01A",12.3459542016991,10.4153132805212,11.907766177444,14.9203990045017,11.1132066465118,18.2206437537098,12.8743821967503,11.2659202410938,15.2580020111701,15.4000966163279,8.97332529507149,17.6372993689838,19.7614620127975,19.2274223168641,19.4268283550899,14.0323573594881,15.66374082344,8.22852395469424,14.4490721016082,14.4683546874635,12.4550644241775,18.0187939030048,14.3255340446819,14.4431153672052,8.36753988867446,15.3666360472104,14.9117664938259,17.7395378070073,8.84037028080309,9.94954780958184,15.480998657795,11.0257464815366
"TCGA-50-6593-01A",11.8337707130083,10.9188664467806,10.8674483585517,15.2030799805677,11.173891131078,14.6935113114039,15.3368004754955,13.6539030689399,17.20123930082,14.365046785515,10.4848776331156,15.071265138129,19.7307509954483,22.455134099446,18.5085587597169,17.0225528562721,10.6181312158223,7.73978462690775,14.6077944471457,12.7953183511961,14.3643010268206,14.0487446694503,16.5600900757783,8.01760959955979,8.96207027886144,16.7893868896596,11.9427092910227,17.4115965647067,8.91143551105978,10.2979068628849,8.26215328698534,11.1980155838256
"TCGA-85-8288-01A",17.3873507267462,8.95046949561148,20.8191840548601,5.89668959446672,18.389474007577,18.4277349246544,20.3929803248665,16.3640803220243,9.15920903188544,17.300511849657,15.5919576180522,12.7004550893081,18.2794767155069,10.3804355984484,22.1002458169465,21.4298201910313,16.3544952675345,14.0340149534048,12.4662252840839,16.9349004071335,13.6611491728515,18.4417161923582,10.2746139034597,15.0182932398625,7.86959558100344,17.5538890786796,16.3833626850569,11.9410431063794,13.6456049517156,13.1278437705068,17.6958899011592,14.5049697112606
"TCGA-78-7148-01A",12.8534461170503,12.8428075107899,12.3386824055747,14.3102224344137,13.3927577530266,14.1324309205252,12.4662252840839,14.6707723667195,18.2713496587487,15.3677961783441,8.37477288943399,15.2126253289651,20.422048277555,20.2044038891203,20.5298109587501,13.4346890797285,13.705784068725,13.2977804117319,13.6835330492436,14.8040531724323,11.1667447566837,17.3981624665358,14.6636574310203,13.8582319320936,15.4876232717111,15.0942601671296,12.2448110003245,14.2179750315572,13.8359418641908,13.7564063735838,8.57235555588247,13.1675088005825
"TCGA-91-8496-01A",14.1603554513383,15.5935461724399,11.5897642211395,13.6254447157849,12.7448867335376,12.9739182070248,16.723550193658,13.6691352677286,19.3217343472524,11.5937345627595,12.7436626144965,17.9712801159861,18.6704075613331,19.6616553792245,18.4671771993491,9.83078666003935,11.3411266301883,9.63798043427323,16.6972043759302,11.412315996729,9.52222154387409,9.59116847534482,17.2665351430299,8.86432811136537,15.4421042818655,7.06208319158157,13.4034259880153,17.4693332453021,8.19458088647525,9.24415812973052,9.30318447409324,12.5961155114937
"TCGA-44-5643-01A",19.5538226063415,10.038894057825,24.8874474976947,6.47631632025567,14.8436117199538,17.4132763638636,22.5984405506941,18.1464278423307,9.85435553828311,16.9996126567256,16.6183074082337,14.1074169046792,17.0790449126383,13.0479293015294,20.3974947947217,22.927769731961,17.6952134782411,17.4011734679879,11.6926231142673,16.6071360702377,18.6801789725468,22.1283582834914,12.0068572511513,14.8047352727234,9.12841010620439,18.1509875928929,12.5317504162605,11.3593780995164,12.7846136989411,16.0469059260356,18.0647605472302,16.5986415638296
"TCGA-44-6774-01A",13.2656500881015,9.50459133172095,10.7367322673523,13.4093279799747,14.5971034788673,14.6482178524239,14.9017727497152,13.8864343210049,15.5137359559949,14.2171838516666,9.59116847534482,13.032575911235,19.3900869815019,19.7853616941313,19.2316665445173,12.2285853101652,12.3474540242424,9.90038723118036,15.6951747012682,13.5508591288006,12.8168342356488,13.444157462907,12.4536503278974,15.119690006528,9.52222154387409,10.3610791030866,11.7756570670687,16.9459836080821,8.45108355031297,11.0056936079996,9.99063253751274,14.2514882385619
