"Case_IDs","S1PR5","AC236972.3","KRT13","TFAP2A","AP001972.5","AP004608.1","NXPH4","NTRK2","TOX3","TICRR","GRHL3","AC116407.1","SERPINB2","KRT16","MUC21","MAP1LC3C","SLC2A1","GJB6","GABRA3","B4GALNT4","DPPA3P2","DUSP9","PITX1","RPS29P11","FGFBP2","E2F7","AC005537.2","GPR87","AC027288.1","GNGT1","PCDHA12","FOXE1"
"TCGA-58-A46L-01A",20.506984551038,8.40584146907268,24.1098388695886,19.1883913861428,17.1806186010262,7.71494952107103,17.2821382968419,21.1360601839229,9.8811911102778,17.6199395424429,17.8108044790997,10.28806451385,16.4665461312899,22.1687902683599,7.93557063982778,10.2746139034597,21.4544236539035,20.671000632512,15.021432071533,17.6549025389866,8.4281730603867,17.3998396340869,19.6526258027077,10.5852898104519,9.88517834534625,16.9802223809349,11.7533258318907,17.8997174607993,8.47304504280534,13.8564101067859,8.88837920097466,22.0511863536942
"TCGA-18-4721-01A",16.817834183989,9.37901025037937,22.6401557253538,16.1133597628657,17.4149560601802,7.53908933663423,16.2732313703655,22.4569137764748,9.54876915501355,17.0010316039612,17.6359658125329,13.7395710232403,12.6116244402746,17.8687726033397,9.13879746639106,13.1097294758525,22.3593222760075,18.3409942686162,16.8211223123186,16.9438425485592,11.4930658858752,16.2930015313585,17.8825058158315,11.8551578666122,15.734790660635,17.629579900317,13.3536954805562,16.287173932892,8.34385879724162,15.4914466193487,6.60890825645989,21.7082620901484
"TCGA-63-A5MG-01A",16.9902381308462,9.44722543892459,24.8290144545201,18.8197475819127,17.4270408169262,9.78009662312844,16.6044178880585,19.51909036727,13.2009605533048,15.8491291969812,17.7489708159886,13.8973532971624,19.8344465277499,22.8994863400366,18.4456991272349,11.3251963629574,21.5941380850559,19.8537167537647,15.3431044318298,15.0530671933187,9.99797979961273,13.9963080220558,20.2724201552036,11.9338063319073,12.2817674421051,14.8355217261475,13.2646393893255,18.343212673937,10.5913474177396,14.3892224705255,10.7987442006838,18.2791249968239
"TCGA-63-A5MW-01A",14.8469217150932,9.03389176692015,15.5309913890314,18.635369165967,17.3062975288641,8.13212861237112,16.8229623794108,17.2307472392426,8.6062475346326,17.0207917516563,12.4798239570918,12.1162308702785,8.41342430527292,17.6199395424429,7.78876146744659,10.8207244126688,20.4443716703978,19.1629948971018,16.4447982075928,18.6283569217842,9.88902066784961,15.8501133832028,15.4114435355365,11.7737095432311,22.4179311916921,17.0605249743334,14.976316367967,17.4199748219356,8.83427648283946,16.0394432603919,8.65264023285861,16.9841195965196
"TCGA-66-2793-01A",15.8747261994116,8.28739981176697,21.0125818925829,19.3095982416678,16.6737591165322,10.1553332374385,16.1691806035413,20.4818991616871,16.7657119858244,17.0992986058737,16.2067190991654,13.576742862298,15.4698794171761,17.1919821413275,12.343156907374,10.7199754358916,23.0385680891405,14.9164788769237,17.627600749509,17.254601067079,11.1401754673295,15.6366332942774,19.4909259766717,12.972800327674,10.2411828285604,17.0710169792695,14.5395536557086,17.6522556812322,9.20463942911841,15.4158547398328,10.4185614341788,18.0966786454372
"TCGA-49-AAQV-01A",12.2271764825,11.461308567634,11.7922991337678,17.4592478233375,20.2419159087192,14.4370626231156,12.358583442569,16.1213190495816,17.7281990340725,14.8782979845536,15.2395711187024,16.6195012036201,8.1136330866944,14.0536781317203,21.7322600456975,16.9076243830147,18.7817645782064,10.3147500066167,8.83427648283946,15.7231252920113,11.7138353157234,11.6558461468985,15.8202604769647,18.154792459312,10.5033596221334,11.9883134541345,9.33134135297814,16.0081753335863,10.9374310657997,14.2281283543574,13.3566326053827,10.2681214139737
"TCGA-22-5477-01A",18.7438808612565,8.84037028080309,16.9960625961262,17.7398779639532,17.3025525541721,7.9668418084065,21.1995119218286,22.2981361201435,14.0089324997657,17.2749975809913,16.5955493841111,12.9805160775234,12.2010765995553,16.2114919162418,11.847997604204,12.2241257848113,22.3508232346503,17.3820182036119,17.2967669928587,17.3076520223954,10.038894057825,16.0946333922958,18.9403950929333,12.4358943005742,22.1805792475243,17.6149221609386,13.5822562122087,17.5558897383886,9.34543866084136,15.8418151868862,8.85219589958226,22.8171021821409
"TCGA-56-8622-01A",17.6025613050404,8.44340430085461,16.0550172467258,17.9240444543111,16.8489141582122,7.50940233822161,17.9149230071685,14.2530183706402,11.4486875456021,13.8754276281122,16.8805080779321,12.7004550893081,19.1255452075229,24.1299346229907,14.9940910368703,11.5753782867274,23.7804035497658,20.5936858540145,15.2837105697292,16.582688557298,10.1448404461216,14.9420404021211,18.8148085939644,13.0163988261492,15.640817533915,15.3209887818437,14.8127286244028,19.4751941632261,9.01735939560233,14.7488374762985,11.2635809596884,15.7706033580595
"TCGA-NJ-A7XG-01A",11.8159029273129,16.40835481424,14.787018412346,17.5272294311142,19.7266793603364,17.8583557579934,10.7454556738428,14.1115808402079,19.5943451075438,13.805603662873,13.7492411243461,16.4778532853319,11.5612580492371,17.6449084048165,17.0137447444089,11.7941121046756,18.4797005076588,13.1968586825831,8.32794989509816,16.2900976524407,14.2709300884498,9.85435553828311,18.1915289187354,20.4090659557783,12.0085244847205,12.0134725592223,8.86432811136537,16.265486964743,9.53076067192754,9.62493632398444,13.5351891515943,13.2856769957938
"TCGA-86-7953-01A",11.5674018356578,8.67259321626615,10.2647761369915,15.4353967239172,20.888409366508,9.41531235832548,15.5712586602519,13.953989567101,17.4142882545868,16.2364875742573,13.2543798055984,16.1235710729454,8.86432811136537,11.1811770734399,14.4793370393833,17.3813531669929,19.8082508907627,17.8764654330091,11.2100684218123,15.9631409074435,17.1806186010262,11.5937345627595,15.9301484824018,15.8124287277517,10.2813781766637,15.0353494710951,8.02740971165499,14.8868978250541,9.85435553828311,12.5676850164618,10.1658352885137,10.7931503696541
"TCGA-70-6723-01A",17.9017247196314,8.68537309858083,20.9524936482698,18.1225268566076,16.0469059260356,9.27899514593932,17.8231610092619,24.3545384894521,8.57235555588247,16.9137296439704,17.058768695121,12.3914573739767,11.0056936079996,21.2430484590058,11.3411266301883,9.07654355514103,22.6401557253538,16.604026590064,17.2426601347536,16.9599121253482,10.5157732678646,16.6730103272263,19.7846807956673,11.7571838355842,12.8369045526424,17.5081723680214,13.7395710232403,17.9162641856509,9.65036740747548,16.5167918492957,8.62596492669587,22.6564020067995
"TCGA-85-8354-01A",16.6581605129557,10.6152735745986,23.9934659140539,17.6472932641246,16.153857163001,5.59336224856158,19.0966878447856,22.5458983630969,10.7764146555783,18.5636920977411,18.2216603165445,12.9436555195094,15.1109534163871,20.7477540300864,12.5676850164618,11.7533258318907,23.6665016413953,19.7825229549809,15.2030799805677,17.568250797438,11.0708956952005,17.2855743748024,19.4603096700223,12.8380984915623,14.3793746003311,17.9378151670147,14.3376142368628,18.1551264023552,10.3180021435952,15.7849676930081,9.12330805809478,21.0842102580376
"TCGA-05-4426-01A",11.8515630053262,12.5343888046027,14.8998870764915,17.3120445951771,19.3602424382528,11.601678958629,12.1193110665262,14.4206704628933,9.32214022248285,14.4683546874635,13.7686267573601,16.1691806035413,9.74817494124452,16.136142542511,19.2311299350479,15.4332064710252,21.4701043243087,10.8812970329041,9.64645725797402,16.5334346052432,12.9873353142741,12.4578347524713,18.8575532101377,16.0030984968947,11.7665036580293,13.8046808958032,8.27106697188206,17.7141889417762,14.1944862633515,8.93452013559904,15.0699991894013,11.9148901080363
"TCGA-44-2659-01A",13.014046066608,14.8998870764915,10.0565515599326,15.1957062428261,20.1859860409507,16.7853240972302,13.3007775770459,20.96450890761,18.5951042844127,13.0380727188832,13.3995318970047,14.8742686641033,11.6790019789424,11.1667447566837,21.5522751055155,15.956077707979,18.1627087119991,14.0178154267867,8.23673450713627,12.1891096437374,12.5144290998138,11.7941121046756,14.7254287316504,14.6225652003445,12.1507185324682,13.4112286339646,11.3113598447084,8.70448837845797,9.66272766879145,12.0873910614459,12.0775941387581,14.0259222239338
"TCGA-55-8510-01A",12.4743907309575,10.1137005539284,11.8569134696059,14.3854766581606,19.7395012729885,16.5877611968751,11.135359736809,16.7919542984318,14.7584484598572,14.3922132551367,14.1515587117921,15.8256896805562,9.61651873031722,16.1900884394928,20.8374245924254,15.9724336943473,18.6174714942633,13.4227947130344,10.7454556738428,11.6752778781691,13.3937162038185,12.5131830896952,15.3604322518282,16.3948885046586,12.8954200042304,13.8116830856029,13.1022134343943,17.4810469911787,14.7176742323464,8.13212861237112,11.1693011322019,18.2093260319786
"TCGA-86-8674-01A",12.3770326213506,12.2728316814741,14.3070659033434,13.4641558409758,20.3634386468959,18.1911907127247,12.2553478788272,15.5109619659894,16.7775744476122,14.6071169152938,14.5747361735564,16.8652614616016,9.15920903188544,16.604026590064,17.9536731031568,12.6012831465444,16.9327440424079,11.8746199346126,10.0924117009361,12.5729075582185,14.7447844059346,11.6676629476713,16.5005341414591,15.7555377024843,12.6192943948345,12.9185734088696,8.17711964362564,12.9105613175784,15.2603228672009,9.36960998771079,10.6649477767556,11.2521316138494
"TCGA-05-4418-01A",12.9128035514419,9.39694514833994,10.6533782686995,17.7526114032679,17.0020914449884,10.7649106263795,12.6633340531687,14.9562420690846,13.8341843665418,14.4460516560804,12.634319633465,13.3722193103383,12.2195878561795,18.6058343975582,11.1933977339227,14.5791465528309,22.255380937805,14.8301125644353,15.5186239628133,12.92432765508,9.49150139911986,14.123492354259,16.9237620078754,8.97332529507149,10.9481435992748,14.4888351499837,13.9557045654494,16.2183830857806,8.48029700514325,14.4527990628084,12.9254256663286,11.7138353157234
"TCGA-55-8097-01A",11.4993787371032,12.8966156768439,13.9447135700276,15.2288009877302,19.7300857727173,16.5187673168379,10.5095111863172,14.5201693869632,18.5805098308914,13.7334721552569,12.3213280789685,17.5104864842187,8.93452013559904,10.447500900197,20.067134685969,14.2877653587967,15.5017086649291,14.7836605955315,11.6320748992405,16.5768617171332,12.9163364391707,10.8318359333593,15.1393986175293,16.8678031625005,11.6887455345487,12.023612580239,11.6461373288988,13.4298331582615,14.3224745136369,12.1537723353569,11.3572051880643,13.341767890124
"TCGA-49-6767-01A",13.5583258267408,9.76839917213228,12.4154810156173,18.5074440831044,19.3505219711907,9.4869834563874,15.8079591553001,15.4175829178215,9.0554671278756,15.3587653698241,16.1352310376796,13.5675287372497,7.72766338642198,15.6041405984151,16.7653417047396,14.8709804473889,21.0349792197192,14.3453535097053,11.7079517226998,14.4236723062156,11.6965801665653,14.2296435273533,16.5811425524426,13.1664254119951,11.7021804052957,15.9419562745811,8.21192505043085,19.4246126146558,8.46576265013565,16.0851110038909,9.92682120296044,17.9790874343193
"TCGA-85-A4QR-01A",17.9875709038427,9.22933308489936,21.4860265313595,19.3237880928672,17.1933561498509,6.52324059299031,17.4042224382483,23.6787392593026,17.2324412979021,17.5685912754971,17.1031019378786,13.5943016379223,15.7379085210741,18.8813131961234,13.6932557175847,11.4910732534115,22.9468603110049,20.5856288012556,17.8633281113164,17.3675445174312,11.601678958629,14.8973033402827,21.28286047541,14.5475204935511,14.4415822032696,16.446401431643,13.7031922495573,18.749973643857,9.27423481235235,15.7785180293274,7.83448098398445,18.4958183292664
