"Case_IDs","SLC2A1","NTRK2","TOX3","NXPH4","TFAP2A","KRT13","TICRR","AC116407.1","AP001972.5","GRHL3","MUC21","GJB6","KRT16","B4GALNT4","LRRN4","E2F7","AC005537.2","PITX1","DUSP9","GABRA3","AC027288.1","FAM83D","GPR87","RPS29P11","GNGT1","MAP1LC3C","PCDHA12","HOXC13","TNS4","ZIC2","FOXE1","AC008268.1"
"TCGA-55-7726-01A",20.6594133683245,14.0152960911255,13.0958433992955,13.783675881178,18.620929211636,12.9873353142741,15.3379005620897,14.2786192961985,17.7362210400528,11.4077454126594,17.4944661584454,17.8388593330127,20.563550349013,14.4807442565308,13.9083128848878,16.4885760010317,9.41076142565439,17.6552412630612,16.9892810744973,15.1276013890007,10.636089533407,17.9344322740278,18.954419163861,13.4594982292585,15.080721044687,13.212395447547,13.7932858847676,11.0959427525417,21.5799976870066,18.2930494575138,17.4850874924901,13.296683073237
"TCGA-98-A53H-01A",19.7436220666721,20.4856119764286,15.2299651507909,12.8334732190773,18.1866261533482,13.461340017039,15.5126468461369,14.7212282985019,17.8178131347377,14.5516891255458,15.3013354099651,16.0577460543392,20.5504821744346,13.4966394700496,15.0095339420629,15.6798351835002,9.1336949040676,16.8649001480403,12.1920644033385,13.5555357908844,9.17988529928435,17.4861246692538,16.1529905339631,15.2293824474816,10.3865907140481,14.3951637862289,10.8996927063606,13.5096809153487,18.8031770943619,13.4919685896101,19.6131576080771,14.320940592784
"TCGA-O2-A52W-01A",22.7554893510576,22.3111233762636,11.0760644109479,16.4379328464518,19.249309955911,24.9177362697456,17.2960947598375,13.4784657326554,15.9617978715449,17.5615878500839,18.3324566496858,20.8075274406925,23.5715746072954,17.627600749509,12.5369877106978,15.3007604582653,15.6235143582245,21.9390094165002,15.4097864162209,17.4444996695832,10.4054892784136,18.6707974252544,18.1578355847466,13.2082394653175,15.2943716941371,11.0632393264204,11.1811770734399,8.17711964362564,20.1573687949051,19.0461199964352,20.3849495854771,11.6320748992405
"TCGA-66-2766-01A",24.5720817325428,22.7659245020808,7.06208319158157,19.045186707555,18.9570708316457,25.5638138994842,16.5199699707411,13.6520105253446,15.4914466193487,17.2290332697864,9.86609975887664,21.4043300505116,21.3523699477613,16.8067937282836,9.31765451365998,15.7525132775622,13.9565439867725,21.0071705179332,16.9706181852104,13.7307377533336,7.76515594407315,19.2331047732553,20.2358947889128,9.93445803542442,15.7570325309789,13.8376567986097,7.41453332864163,16.1133597628657,18.5458776847492,16.5448413260045,20.5583503085387,9.26913007873061
"TCGA-85-8666-01A",24.3761225540623,21.1619605218568,6.52324059299031,17.9658210367965,17.8284811247232,22.7417967063301,17.6169406137086,12.634319633465,16.7100198019935,17.9047634788126,11.0760644109479,20.0838732522169,23.5876766808987,16.7790644872307,10.6477195021909,17.07973481275,10.5370568323544,20.1810831896803,15.9154628439537,14.8402847157288,9.00115304535293,19.1942752949944,18.2230390950105,11.444322102611,14.741316612128,13.7845380279365,7.01431054480921,16.7381753148088,19.0761121923531,17.9381428050325,19.6080940442253,9.8231834412364
"TCGA-68-7757-01B",20.7653288158024,21.0487785096867,14.1187608095168,17.440131022191,17.5438711281134,24.1273345824584,14.1107357284256,14.4445835206833,16.2092706746628,16.4818171235417,11.9562222826247,18.0153874962522,20.099733220178,15.5940646206254,11.7589819530431,14.5289048851618,14.1952555894106,18.8448104118394,14.9316145877962,16.9542011215089,7.77686583435855,18.8507201605183,18.5307501421183,10.9848232044482,14.5488976590919,12.6820612490779,8.13212861237112,15.0967263990987,19.9819269705975,15.2210564307632,16.7808923268947,9.09246718281435
"TCGA-52-7810-01A",23.4422917961576,19.4144705546178,9.0823455157931,19.2254975607774,19.2280019372892,15.7080155961355,16.4343343624237,12.8498181671844,17.5775917641812,16.9709735378211,11.7866955603357,20.2419159087192,21.7985500285669,16.4120262478683,11.1082086218388,16.9862401652198,11.9663798622055,19.5226183383314,18.2969622570631,16.1813461638181,9.72014120352054,18.3501850901989,19.6175060405356,11.8177306633673,16.0307926115902,11.2261580871457,7.21406905148368,17.0825282467398,19.8263941913841,17.9240444543111,17.7793911157939,10.1274267480933
"TCGA-O2-A52N-01A",21.4513159047818,18.0078906464576,9.06596938571386,17.6812600792833,18.6577349905588,16.5401261374851,17.0552666278771,12.6869229862877,16.3128354231194,14.1769694212512,11.461308567634,19.3013155676295,21.64891474984,17.1620384326695,12.9739182070248,16.235604425689,16.143664288658,17.936473389453,16.2817286435049,15.6199063757149,8.90577019377938,17.1204878343438,20.5829399594566,13.5200622353054,13.836815370523,11.2450680758665,11.524292316127,16.3220806350893,21.4828224339585,13.3810927440291,16.851827675745,8.91143551105978
"TCGA-60-2711-01A",21.8455932676544,23.3966799802321,14.5395536557086,18.0987576835357,18.2402909475091,21.6157103936906,17.2225135707967,11.1933977339227,14.9197338949836,16.9205353659783,9.50459133172095,20.5183412684919,20.3895124970004,18.6058343975582,11.5097344098819,16.8218534834071,14.0911363466371,19.2096054986144,14.5712116505435,17.817149907799,7.03851559590004,19.2042056331334,18.7577891333577,10.8261838362749,15.4231018608521,12.7239182223812,7.36385394930489,14.7897414530476,18.6451578062373,18.0636987151546,21.3203928752557,10.8180247356079
"TCGA-63-7022-01A",21.0031669791709,20.3414099457276,14.4370626231156,18.5216823145074,17.5428802315023,22.0799239065367,15.3774181889515,12.8650711006339,18.1647506073126,16.6577830107739,15.0998275980409,18.954419163861,21.126153197514,16.4266983121461,11.7195054354101,14.9973814371156,13.4385700328518,19.5575292603446,15.5935461724399,15.3995612437227,9.43329059148258,17.9189533447888,17.2334390144073,10.7566572528194,14.8932703853588,12.253883793438,10.7199754358916,12.6318690687592,18.3360162212015,13.8081171758079,18.3384381529779,8.80475188389562
"TCGA-78-7161-01A",17.5752181978311,11.9495180216881,16.9392010676966,12.296550655932,15.0649700267946,11.1498202825343,13.7634255321393,14.2289049857967,20.4732526494787,11.8140990013854,14.1746848087546,9.5956131937026,7.84662716498755,17.9115323537997,11.8763558218417,14.3194456217388,12.9772470127598,13.710147717689,10.5187069693424,10.4280838391269,12.1782735491887,15.483706514424,9.5443372954654,14.5344318384365,14.9017727497152,12.1522097591382,9.76459187564576,15.9381636076743,16.6163929521987,8.26215328698534,9.76839917213228,10.1342292569955
"TCGA-91-6849-01A",17.9811229322054,15.4142212602815,14.2778537730267,11.7665036580293,14.123492354259,11.5076673402616,11.9233828226141,18.5037158071026,19.7226305001115,13.2259883094609,19.8761334749265,13.255355517461,15.5567123989797,11.1595729215968,13.8633770263238,12.0548095354729,7.41453332864163,14.3353513794054,10.2276083763537,10.1170718951708,13.3338117499281,12.9128035514419,14.5531460098304,12.8416087074912,8.71080478316683,15.7318335997724,10.5852898104519,8.83427648283946,15.3609882238598,10.2681214139737,11.1910515376711,12.8757048956019
"TCGA-50-5045-01A",19.0952957925871,14.8810099904204,17.3722845745115,11.9546169248828,14.8769252020972,13.3576405825471,12.8954200042304,14.7148508695276,18.5527162120089,13.7703380065564,20.2190595092386,12.7080560459564,18.623996220156,14.7197650037104,17.0320694642199,12.7559855354026,14.3460893308939,16.5526433139565,10.0462482095704,8.78707984620338,9.53974500932411,15.9934057237643,16.463280706939,14.5142360880967,9.52222154387409,16.7890257245548,9.50459133172095,11.2909806406003,16.3362579139576,11.5490416017721,15.7660146950796,15.1460573535374
