"Case_IDs","SLC2A1","NTRK2","TOX3","NXPH4","TFAP2A","KRT13","AC116407.1","TICRR","GRHL3","SERPINB2","AP001972.5","MUC21","GJB6","MAP1LC3C","DUSP9","E2F7","KRT16","BBOX1-AS1","LRRN4","PITX1","GABRA3","FAM83D","GPR87","AC027288.1","PDK4","RPS29P11","HOXC13","ZIC2","KCNMB2-AS1","FOXE1","SYT14","AC008268.1"
"TCGA-67-6215-01A",18.3959184211696,15.0442564990512,18.8114692605335,13.0512116251121,16.4926084659529,18.7036131980947,17.1354179784343,14.3786310643551,14.2630487129266,11.3251963629574,19.0288202829606,21.6414459351872,16.8203946490799,15.7333058729157,13.3079133549896,13.8081171758079,16.3304192937436,9.8811911102778,18.9347371110398,17.4297144238025,9.96083687518106,14.6361504266776,14.006357773815,10.8072589289589,18.9619375418564,16.748603159659,8.03717174948748,15.0416130612006,11.1450546014839,12.0696344775524,9.63798043427323,15.5389827917768
"TCGA-75-5122-01A",19.4167032512369,13.8650385243921,17.2201228185032,14.1443242495039,14.0178154267867,12.92432765508,14.6021212333928,14.7072828747134,13.5471709854108,11.3989725759683,18.7261613144809,14.3468118217762,10.9102204075821,16.242881833148,10.8944183914501,15.0467850859018,13.1539515148524,9.2197123333368,17.5675650650736,17.6169406137086,8.55889365266105,15.909316125297,13.3447481643783,10.1898996787687,19.3365742801535,14.7190657305476,8.85219589958226,13.8468811897249,9.76459187564576,17.0119843978438,10.1692308802912,11.5285197187973
"TCGA-49-4488-01A",20.9382698453819,15.5615371514035,16.2896700381898,15.8084580056261,15.5416628154707,10.4848776331156,16.3253676132482,13.2050309402699,14.6482178524239,11.1763037691284,19.0507117134478,19.614390896046,16.6707166405631,16.2913594229117,15.7256818610741,14.661600064422,14.8939429265975,16.935255293372,17.6538785212146,15.0050400545007,8.98470588929386,16.2092706746628,16.7389070206439,9.5956131937026,15.8588132348679,16.3879278306988,8.75544226410363,11.9148901080363,15.5567123989797,14.909806063278,9.00639899727076,15.3018892490386
"TCGA-64-1680-01A",17.6679628436221,15.9301484824018,16.5963166067295,10.5187069693424,16.7437221892591,13.3139168687357,20.1976101043867,12.6155152135675,13.9650276270261,11.1082086218388,18.1905305766864,20.45388519767,18.3195652533916,15.448281559023,11.5117585295579,12.2132603763013,15.8578074111286,9.17988529928435,15.9456878185813,16.90294969036,8.6062475346326,14.6014415590282,16.8612894756809,9.39694514833994,18.6124000341735,16.4347286379503,8.66607800602438,13.5867943954529,8.68537309858083,14.4772048050735,8.59914801536092,14.9329664719243
"TCGA-21-1081-01A",22.1799005910858,14.0725503938626,13.4556417878079,17.9044394989608,19.2457867722663,24.5743759046889,12.630631962413,17.2593733332981,18.7896508036202,19.8219778595947,16.869621597121,17.0384176235788,21.0913641300022,11.5612580492371,15.0961051737952,17.6822489964118,19.9594178075367,14.9594679561068,12.1920644033385,20.9841926084588,16.4087633937715,18.0647605472302,16.576472607329,8.89993037982831,14.968541671269,11.9113680012095,15.3960950305612,18.40942508725,16.8837825780536,19.5196657463649,16.1177671886802,8.67259321626615
"TCGA-85-8580-01A",23.0069972849086,23.1187850281673,10.7819840115464,16.9445559552381,18.3209641069129,22.8733610613476,14.3498711877414,17.3384694891074,19.6714283859779,18.0671612113643,16.9459836080821,15.7454654362288,21.2481174430148,9.20463942911841,16.5432469540144,17.3661842087425,23.521593770933,15.0114089441224,14.8106638992087,19.9041834032952,16.2522123257684,19.7853616941313,18.5153211073953,9.47820553600505,16.1485208194085,14.0226723511056,15.1023554904269,17.5135016912813,16.1870397161982,22.016047099387,14.9788562948458,10.2480696347972
"TCGA-46-3765-01A",22.7127486920805,22.7904387337788,10.1797423887687,16.915889253595,17.2682293195981,20.4831119031586,13.5794916533805,16.7164112839878,17.3807063557831,19.5771090055163,15.4270634763617,12.7214878457793,20.2209814119059,12.0186185893274,17.5702803559331,15.8621836241751,21.6229999866347,16.0725690255703,13.5471709854108,18.3970017021621,15.2525898107971,19.179945453626,18.1637521853896,8.14134848088747,16.8111975970542,9.98708972375236,16.4673243794467,16.7993665668507,17.1419630405764,20.6724578514072,11.1548812975901,8.945003195625
"TCGA-86-8585-01A",21.225912492158,13.3328729233082,15.7023287582096,10.4507138620966,18.3446848977736,12.3401110720142,13.6799605885091,15.949012399003,12.1019336091721,10.367564570657,19.6859047848973,14.5475204935511,16.3726831036724,15.2005858235747,10.8235801147831,13.4053508539128,19.2775076606141,13.7271609909083,12.6744265650715,19.1789409202399,16.2633307013844,16.3549187510591,13.8443422414235,8.8821989360803,17.818142064017,13.6217693992778,8.14998416439377,9.1077783675419,15.6361122652474,19.7341679790424,9.61218535197321,12.5238626460018
"TCGA-55-6971-01A",19.2306121904475,16.3875164300129,16.8015795774235,13.0619780953228,13.5877813587364,11.2706664979275,14.8742686641033,14.446798653266,10.7960086200894,10.5033596221334,18.8911498219776,15.8963508819953,11.9252084931081,14.5676127022759,13.4881374863766,14.1163870064023,10.1797423887687,8.40584146907268,15.4293195176009,16.4705843260415,7.61058137718412,16.0923669634577,11.8569134696059,11.2214981927778,17.3803732336542,14.7322913917341,9.15383823200399,9.8811911102778,7.81206363670835,11.0608558160496,8.61281369382439,13.6226512728188
"TCGA-37-3789-01A",23.0385680891405,18.1211711024329,9.70371049485972,17.6363053174683,18.8736118249197,20.37699591914,11.9007724541851,16.8616425721525,17.4149560601802,18.6479426577276,15.8079591553001,12.9117053428135,21.2649356455276,14.3536752114612,16.2330464720426,15.9613095363419,23.7516806746864,15.7368791852185,10.3014283732933,19.7825229549809,14.7863807695811,17.538534979072,20.0439581458186,9.01735939560233,15.0705957188559,10.3212672223097,18.0675371411234,15.9400285015998,16.199744995825,18.087786133618,13.0084857857056,9.49150139911986
"TCGA-56-5898-01A",23.2465793618923,21.8682418619102,13.5228833366683,16.8291780361645,18.8575532101377,22.0836759169143,15.0851643432891,16.0164751621663,18.6043159132284,16.3932619843652,18.3833627456973,16.2243970574667,19.7104105162822,11.9898538910857,16.2023088776791,16.0178315727795,21.8545984267415,16.145873749105,15.8534724656215,18.8027482424388,17.2841952880479,18.6770693894041,18.2890518550234,10.6562278341009,16.3013878592785,13.9168110024317,16.0775148720675,16.5452250362942,18.0891044554779,19.9641737594727,17.2678902413969,11.0460011577678
"TCGA-85-A50M-01A",21.4043300505116,14.6503765814972,13.8965087393259,12.4536503278974,17.1051700427619,21.2455797923408,13.9698572249448,15.3169913657773,13.0760940759657,16.2500852669886,18.0119669549165,16.6012989892496,15.8242426968021,12.0646506619249,8.88837920097466,17.4441737474102,22.5081999507728,10.4443008728353,16.1709109601201,18.198445397381,11.9217637500224,16.5393422158821,17.3320309300323,8.83427648283946,16.4181340940888,14.1531273488826,9.85435553828311,16.7705233631866,9.43329059148258,17.6252710934528,10.1969246762704,10.3077467732947
"TCGA-85-A511-01A",21.9937812854827,21.005777993888,8.34385879724162,16.9069020844688,18.5580542917872,22.7127486920805,11.9148901080363,17.0891475722839,17.2719635070478,14.6797769401441,16.3499552788038,9.8231834412364,19.8147397565522,11.6984184995138,15.6287734121152,16.3128354231194,24.0249464636316,15.6585950506932,10.5340851509914,18.6299207605641,15.3245355260605,18.8621365211866,18.5052211592465,7.41453332864163,13.810828226144,9.00115304535293,15.7555377024843,15.5175046879377,15.4754928277675,20.619809626791,15.0793896712727,8.78036347555148
"TCGA-50-6673-01A",18.3450522462657,15.949012399003,17.1720129973982,11.3745825218156,16.0482332927457,15.1466486464826,15.3239627260683,14.2171838516666,14.8624196004648,9.01735939560233,19.5981700727355,19.6397663192334,16.2110697985731,16.075679906549,8.39822374694638,12.5651283976907,16.3216486364335,12.45639046946,17.0243249420366,18.0558646542622,16.7126758433838,16.3378984223142,9.08730430262365,8.92866220370375,18.7212778048391,14.9342099428081,15.2703767278827,17.1319421033892,13.9356204405104,13.7005070911356,16.0280484428475,15.7650398397003
"TCGA-95-A4VK-01A",18.1533851520627,13.3848737299471,17.0144520244191,10.8756652728033,16.152105293397,9.97557302741542,18.4500822777723,13.887255355592,14.828103283919,7.58260445918953,19.7782729258434,17.856688377795,16.3755597296095,15.7645482532887,9.67132451019268,13.9938853108462,16.5784256016049,12.0696344775524,13.80194878777,15.0749573603348,10.2945262223175,14.3324278321912,15.1939508098067,10.4878552169018,20.4349388697246,15.5529358155772,8.15935885555303,14.6368563019638,10.3804355984484,14.2194762109488,13.8736881668613,10.5370568323544
"TCGA-38-4630-01A",20.9128531443242,13.5517922410617,15.4957598925851,17.4011734679879,15.2353251287374,11.858636846175,12.3727847817266,17.3276196614862,17.2937048311335,10.7931503696541,17.4350959031642,9.73212694878052,12.4593359548464,14.4079827927421,15.7490542557785,16.4648795971839,12.2508435335496,13.7765187510313,13.8864343210049,13.4450681805251,10.0852342285999,17.9023982599253,9.18484853317538,9.13879746639106,15.7200781732002,15.054961242092,9.30318447409324,10.5399177322218,14.8019480875139,12.5265045288233,14.7877034296843,12.0857557430059
"TCGA-44-2656-01B",19.3328060979918,13.8762588046918,10.5671629397223,9.83078666003935,17.2190768059913,12.1585004367091,17.7175477946423,14.1340202543357,12.7713506443225,7.01431054480921,20.2954724428785,21.2705650872497,10.7735473473166,15.8948935290796,12.1813506042668,12.7498685117014,12.4838825857945,9.60801892173272,19.2630881586724,14.0275329203173,6.85091005495263,14.7597782383928,14.0774072094289,14.6311116161393,19.753110713169,16.965982374112,9.25929986231441,13.5133549622076,10.6505644196881,17.548168786423,8.27106697188206,14.6700742084178
"TCGA-22-1012-01A",22.6222882819557,21.2092583083488,9.43329059148258,15.8766151653113,18.1132445859139,17.2478028947263,11.581645012008,17.1041407259294,18.9548822113923,17.7730068102685,15.6920839740994,10.0129697379956,20.0917278389888,10.2447759600984,17.7035906194382,17.6842474087445,23.0452276931935,15.8650297884002,12.7666682847587,18.2029824393816,16.735942419509,19.8075366888725,17.20123930082,8.13212861237112,14.7148508695276,12.1568516961997,16.104554788691,18.2511766013501,15.2479560562761,19.9057893513335,14.8946456698852,9.61218535197321
"TCGA-21-5783-01A",23.4713682813131,15.7904944980226,14.5113053438639,20.3272633437202,20.0698200505963,9.43329059148258,12.2070876815314,17.7405467333309,14.096006781133,13.4891415520574,16.935255293372,9.27899514593932,20.1141076588779,10.9589296249641,16.702117452094,18.3370524939264,23.2482144408925,8.50891131961694,11.8284039946025,16.8801437030174,16.1280714770671,18.4332872151417,17.9665268794882,8.97332529507149,14.7024902597669,10.6995801832984,17.8539712540352,16.9795067897786,15.4532692597958,17.5648846047147,15.9929115351848,8.67259321626615
"TCGA-50-5930-01A",22.8994863400366,12.3110965926328,16.9004135946715,11.3002134596173,14.9354861761992,14.1443242495039,15.0359659445686,14.1300016231623,10.5883971193525,9.25407699474637,20.8326666567079,17.1933561498509,9.14380885383121,13.3858450891987,10.335072188306,13.6529477841606,15.9518884947782,11.6364329989616,11.9679962596593,17.2180661257288,14.3974256859137,17.7612334699922,16.1005114450742,12.5091834749058,20.1573687949051,14.3899697432508,11.4292722137691,10.5790815552327,16.2058308922973,18.6439674773758,10.1376518352067,9.95706943296493
"TCGA-78-8660-01A",19.022044717246,14.5676127022759,15.392178976641,10.5790815552327,13.9813203852949,13.1780738127952,16.3404287534084,16.1591426065007,10.4342492569295,10.4598991508959,18.6073823124268,21.5335009578999,10.8180247356079,15.9173663023368,12.6318690687592,13.8376567986097,11.3593780995164,7.94584203817717,15.5353134899538,18.251513776907,8.37477288943399,17.5765701115429,15.361602515307,11.7627691920932,17.1606850797362,16.7145433106594,11.9747998228924,13.8675820836441,9.43791163742258,8.66607800602438,8.35244962648132,14.8334949952847
"TCGA-64-1679-01A",21.462189629236,13.7546407230011,16.3321243500168,14.0046980636875,15.1466486464826,17.0915931618,15.0948856785134,14.5461398514162,14.5769530340917,11.5427557163282,19.2230158029999,20.1258374905887,16.643981257461,13.7128574556001,12.8439775839205,13.8037203413649,18.5713966152015,13.8477274838564,18.1350218599805,16.8324577808211,16.3595211218234,17.6549025389866,18.3248708621303,13.9304894072858,16.459303816272,16.3031024196922,14.3929161981845,13.4812368678979,14.8106638992087,19.2590231348611,16.723550193658,12.9105613175784
"TCGA-05-4244-01A",19.2230158029999,15.0271433006862,16.0385415970829,12.9827919700047,16.5686960818655,12.1920644033385,16.9323878529485,15.5315362505165,13.3829867046452,11.1498202825343,20.7320420033576,23.4605577140251,13.6217693992778,19.3409180859009,14.6354349588298,15.520237607924,14.6728780922605,8.27911492791091,19.7044060926895,16.0582006955127,9.0973235495546,17.4951336616151,17.9162641856509,13.5444285428847,17.0828751449055,16.975596936753,9.52653667614491,14.9788562948458,9.22933308489936,14.192925979886,8.67259321626615,13.1086970522923
"TCGA-97-8174-01A",16.2997409333025,13.4650955205428,13.5462965379622,11.9024835063807,12.2433715952394,15.4153164022918,17.8980393250859,13.5106213716709,11.5324767164452,8.22852395469424,20.0059763745329,16.8130511514152,9.42429173158885,16.6386602667006,9.3601761618222,12.3474540242424,9.70371049485972,10.9899690412106,13.4736962577601,14.1411775626235,8.17711964362564,14.0862857747059,9.37901025037937,15.0656032611193,22.304614578133,13.4928622027693,14.7371197376146,9.4869834563874,9.49993639899722,8.57235555588247,11.6578755812656,16.3862592235065
"TCGA-77-7140-01A",24.1286355796697,21.9802856717482,9.30808244647332,18.7605484591569,17.2412919134356,23.9453445095727,12.7251929824874,17.5104864842187,19.1198634070168,19.3978128213893,16.4034542854707,14.808017113967,21.3137072780452,11.8569134696059,17.0657746455312,16.9449181081569,21.4811568701926,16.5733389415275,10.016822805535,19.7145938577724,17.8707774752951,19.8075366888725,17.3510105325444,10.0052397265614,14.4049002386406,13.341767890124,13.9787238141546,16.7989931986984,17.5992361578447,22.0964247333178,9.3601761618222,10.3180021435952
"TCGA-NC-A5HI-01A",22.4767212555998,21.5083352492102,14.8822621380436,17.7208596228729,18.7994693113411,25.7510392012293,12.5212166886686,16.6832177983633,17.7405467333309,19.1533708821685,16.8350221061052,16.4941742755984,20.5842286829424,11.1401754673295,14.7120817975089,16.5318556185217,23.3557040069093,16.5045449366686,8.79307131416427,21.7910311220162,16.7130559160656,18.4745243914677,19.9561175933606,8.27106697188206,14.223346113216,11.7326576964362,13.7898177667881,16.04038532354,17.9634841015216,17.4528406490504,15.5935461724399,9.07111621734489
"TCGA-60-2709-01A",20.7637390345939,21.4638034560258,9.91912838120486,16.194500911455,17.0758966211192,20.2279936718694,14.6756450935745,16.4628847358564,16.2058308922973,16.2783384331511,17.884207032983,14.0250931902091,17.8264971852993,13.9202944192397,16.9474286866186,16.0054168527268,20.6724578514072,13.552661423321,13.9421964934722,17.5422000324171,16.1155468279498,18.9765255097169,16.8045531706829,9.42888607513598,17.8868946260795,11.2729535768638,14.779482993217,15.3933100232244,15.582920824259,20.7448456442905,15.3558162841543,12.6065320874535
"TCGA-O2-A52Q-01A",22.5689551467693,15.6046808554597,9.02830914893261,12.8769058598414,18.139121482462,13.710147717689,13.8426393817491,15.9178407869646,13.6835330492436,11.4826543839512,16.9262729034499,12.6569614932545,14.5027732250988,15.3095552031283,13.4850107134085,15.9268693080593,18.993079271521,15.7735642271922,12.1844195622486,17.9817800362779,9.86177347771805,17.8057818182126,17.8448553523456,8.37477288943399,17.6182628488847,13.0422691141729,10.2071483305805,13.0052448795409,14.9621005153038,13.2523126274127,8.66607800602438,11.0861248230452
"TCGA-64-5775-01A",19.3002768648762,14.827430101901,6.60890825645989,15.9687369843442,15.0624212442481,10.7256933470225,13.5574068980064,16.1774618153612,13.3868616810779,16.0509668322427,18.4090729449794,10.2781976472347,15.5336864781101,17.4881444984138,13.0793821942236,17.7466153037225,15.2650686239022,11.9932073420866,15.8153371379937,19.998437826524,17.1419630405764,17.0933546499383,11.8284039946025,9.29847915009434,18.6960650415743,12.1162308702785,14.787018412346,16.2243970574667,14.9743753479659,11.0533174123212,14.0847559209338,11.7701982819629
"TCGA-91-7771-01A",18.2955407370833,15.0731256306007,14.9646278946631,11.3745825218156,14.8822621380436,13.805603662873,14.7618978699021,13.3596196356003,10.864777983227,9.85803291174572,18.5671622717861,18.5010716053734,15.0912810817165,15.6151561951769,11.2543174119701,12.5651283976907,13.709229521093,13.9522386147394,13.7984631030313,15.7555377024843,13.3829867046452,16.8761727142959,9.04982088080135,10.9321722537478,20.8225384628316,16.2547697234568,15.5054893173966,11.2635809596884,14.9244154340086,11.0685264825625,14.8835513638615,11.2191156804856
"TCGA-50-6597-01A",18.0011094080137,14.6622596710557,17.8997174607993,15.5786596711353,15.4142212602815,10.7877039193742,17.6112289793076,13.5601444307429,15.488697099845,9.4869834563874,17.8071142795378,18.0177876952599,10.630059000513,15.2132197283831,12.7067851170477,11.6520127449979,9.55288557684829,13.0052448795409,18.1647506073126,16.3850395193855,14.4228668314482,11.444322102611,13.6117656330408,8.42114166960686,16.4071256325096,16.4140628249004,10.3960837206957,16.3283625296998,15.7605184676877,12.7054895376568,10.889046458985,12.5278407796933
"TCGA-05-4249-01A",18.5097032439768,14.3582289134734,18.4515928548508,12.3125967037227,15.2054003217043,11.2613004935311,15.8472062887992,13.3947634804845,14.1904692410569,9.35007628446305,19.9698045795522,16.2067190991654,14.2397671550697,14.5920296426851,12.7809257076401,13.0272486913916,12.2832504633236,15.4995163974178,19.7969009643102,15.7750170139184,7.61058137718412,14.5560243429886,10.7705202002474,9.35514322066838,18.3202521783771,15.6178520812474,16.3233057829911,13.500258889674,11.9511890539549,10.3579790565409,7.56808103411035,21.850086878155
"TCGA-50-5941-01A",19.2331047732553,14.3070659033434,17.7138670245393,13.1246079781183,16.2373428005676,12.2225651251803,16.04452852428,15.0132529287154,14.9011433613014,7.4309938309868,18.4875852093612,20.2439590603669,12.5754250902084,16.5057127170238,13.161185761223,13.8803768061033,16.0734758738355,13.0565307573275,18.3399032023583,14.2045516515849,11.803068824298,16.4343343624237,16.446401431643,11.565454225465,16.702496611079,16.7827369444126,8.29570917574288,12.5331262237181,8.09553445742459,14.7964603114935,10.5033596221334,18.293746708605
"TCGA-97-7937-01A",18.7269754546005,15.2329179435645,17.0580763872277,16.9720422032996,16.157317351257,14.6552934205424,15.6843400710824,15.0543170451472,14.8187992713709,11.3002134596173,20.7495374920206,21.1922629762454,16.8627286173305,12.9048862551432,12.8084669946914,15.0246716086099,15.5278353086877,12.8486739079138,19.6358607240186,10.7621777315353,12.7400381411287,16.7989931986984,13.6629559811725,14.3000260708331,16.4661288367578,16.8710681904195,11.6771129717075,13.6906337168046,8.79307131416427,16.3312297087849,10.3898571817084,17.7710404863411
"TCGA-55-8512-01A",19.3650378708579,17.0943973117692,15.8300803893326,10.7960086200894,16.2369126554612,17.365830788041,17.594889325085,11.480504156793,14.7760488463658,15.0894484343046,19.9934776217762,18.9466753538641,11.2613004935311,13.6852313186339,9.03389176692015,13.5656715226705,14.9980219258883,10.2379894153964,18.6727204350719,17.0035159940473,11.8284039946025,16.8942726120105,15.8718537108186,14.7391943924523,17.7697275250069,18.2333525406758,7.70197959127827,9.32663598911581,9.28892184950491,16.6121363313702,8.71080478316683,16.796767662392
"TCGA-78-8662-01A",21.1060700673934,11.926970769646,17.4753807178089,13.3179667880788,19.4950135473896,17.2115354681991,16.2053849115652,16.3624280516066,17.1138597563153,9.37438043249659,20.687001903311,21.3356205414635,17.036303419824,16.4612830209121,16.6109975540537,14.3368808341394,13.7818645024475,14.8523398398902,13.9118287318176,9.53076067192754,16.137032117558,16.4636649443368,15.984542835585,15.24140518093,16.3258006412431,15.8014095699543,16.7171552028324,13.4641558409758,17.5151857601597,20.4646981245563,10.2847046544022,16.0599647468967
"TCGA-97-7547-01A",18.5458776847492,15.0906932674425,19.3132311734282,10.5790815552327,17.3560822725218,13.9955193554609,14.5784476410954,12.6832901334139,15.582920824259,8.78036347555148,21.2802317874742,22.3779191784484,14.8563243269894,15.1570972301575,14.9051665467962,12.598801261752,14.3862580865677,13.9863583652232,12.7498685117014,19.9803154131589,7.56808103411035,15.2915110305929,12.5871789861459,8.3197523975029,16.8580174479781,15.8069453984503,10.0353516603603,9.77223980637141,15.4000966163279,11.8284039946025,10.6995801832984,21.2340411435729
"TCGA-39-5036-01A",23.7935020639258,23.0876734507981,13.7975240409627,19.0338126751164,17.5855476819396,25.5638138994842,14.9966791063782,16.2594744392998,18.0733421817838,18.7378109663914,16.8189463891083,15.3910320385877,18.802323415955,11.2404326911488,15.6757963205903,16.2834339751028,21.4466454147134,17.0549164178855,14.0659483055066,19.4914964717441,17.2909982827943,19.0802532985995,18.4719339290697,9.94954780958184,15.3978650128055,13.2206892964868,13.932186713347,16.0496146783227,17.419644744058,21.0031669791709,16.2201098500178,13.014046066608
"TCGA-37-4129-01A",18.4973810140722,18.0432385714295,16.1936248913812,16.6221409415124,18.03784604705,13.400528228389,15.8252060968297,11.4951117328888,13.1032369604691,11.1933977339227,18.9053657713837,10.0816760591972,10.1658352885137,11.6118563241729,9.29847915009434,12.1906451840293,13.091509755242,9.1128944112752,12.6493692569311,19.0370397573105,11.3182903018148,14.3664799072398,10.5216731908782,8.45816776879792,21.4090309180196,14.7502751022431,8.65937234348955,15.8222425628706,12.1178232125729,13.5191273227058,17.2984542275464,11.1763037691284
"TCGA-77-8144-01A",21.7501774334169,17.0116319650311,7.15136299405279,14.8416015634085,19.2533926778583,19.3169727937652,13.4641558409758,17.7532784536613,17.3340728292612,19.1336483410422,17.3435535881305,10.8971158095856,20.5557565919333,11.1910515376711,17.221162021768,17.3123812881023,24.9827489206762,14.7261140496938,11.0484546696012,18.8440173036589,17.1551039788277,18.8958749187118,18.6439674773758,8.19458088647525,14.3702944030767,10.7621777315353,16.2963604574642,17.0559635738863,15.6209164952304,19.9738028301889,16.7303408696255,10.6447049746081
"TCGA-NC-A5HD-01A",23.1066803180001,23.8970831310982,15.7226333916281,14.0267183566432,19.1853855156436,21.5799976870066,13.4248211766067,17.7736836903468,17.3035822976244,18.8642718255674,16.7186925457093,12.1860687771811,18.3789638517994,9.42888607513598,16.9989039121715,16.0058868233126,20.3414099457276,15.3077784468269,11.0786867307749,19.7790375865799,16.823316140226,18.0936299059133,17.9192857547331,8.13212861237112,13.6915062585766,12.7797402666644,16.6210045089318,16.8015795774235,17.5572421636558,18.3984610283945,16.056374124412,9.86177347771805
"TCGA-91-6840-01A",18.2706612588734,9.41531235832548,13.0196788402088,15.1472338074445,11.8410115065757,11.7701982819629,15.1072687210277,15.5159263745269,15.2377508607433,8.27106697188206,17.6343127952282,15.1921829450228,14.7066304253456,12.9605393873827,19.3473470893972,16.5088915465743,9.67936685944585,13.3028106392938,16.5187673168379,12.3600972380873,17.5589567342707,18.1758899208533,11.3251963629574,14.7176742323464,17.5678995938841,13.2410293899596,17.8401587776071,8.28739981176697,16.0622722207537,15.4488235514617,16.0109241863872,13.6986872972465
"TCGA-64-1681-01A",18.6940382590241,14.5963145569166,18.286930983537,12.5462617573116,14.4460516560804,10.886384846664,16.4881739760633,13.2877931099448,14.8416015634085,8.95650618625253,18.6948424980108,20.851493794069,9.85435553828311,13.907443931313,12.3756143934736,13.5896352408404,12.3081359208958,13.1086970522923,16.5483638034433,13.1075736808272,9.62493632398444,15.3263032910288,12.2714095730179,11.425071517601,19.9778748769689,18.718466235838,15.5082099996534,8.69829987959242,12.8943186281272,14.7302255301684,7.4309938309868,17.1571952528669
"TCGA-86-8279-01A",19.1264599178527,14.1008485952308,18.0494106427629,16.5191681374205,18.9738500223291,13.7119274262553,17.113148442814,14.6852594760601,14.4713108943633,7.4309938309868,20.0576157864071,19.4088815486671,12.6392412339246,13.1600586218562,15.0448926198144,13.79930298603,17.24815545839,10.1376518352067,19.8418389771628,10.5970101037037,8.99561672215288,17.3055999467457,11.4010522833823,13.212395447547,18.032698143359,16.9334732102999,15.9116875224597,12.6992117976849,14.5747361735564,12.1782735491887,9.47820553600505,17.3279857377111
"TCGA-MP-A4TE-01A",18.3796859914048,12.9761790013258,18.7273759556469,15.7033507932011,14.5676127022759,11.2450680758665,15.1754240147052,14.9986593659948,10.8483016503164,8.2200394400064,18.7398308628978,17.4451709179011,8.45816776879792,12.5304702325032,8.96207027886144,12.2117713907855,10.630059000513,15.4715142039345,14.5776697442768,19.3945403516031,8.74883635375513,16.6900237083696,9.32214022248285,12.3829175735756,19.8566641750003,14.2209945763576,17.7522942780626,8.79307131416427,14.9980219258883,9.00639899727076,10.9295054686113,10.224118157705
"TCGA-55-6969-11A",15.4062790849525,16.0801966956214,14.1107357284256,10.7396900475563,11.8497936501755,12.9231686537742,18.1412116810582,12.8696613678518,9.98317295941961,9.90796941472312,20.7762687163369,16.748988022408,10.7256933470225,15.8034288200822,8.89993037982831,12.7214878457793,8.36753988867446,6.96323603574371,18.1585237240542,10.9268308362296,7.76515594407315,14.3202219668532,10.0565515599326,14.4667791262614,19.4178231917536,17.7348805541533,9.69568793408673,10.28806451385,7.9668418084065,9.28388285571551,9.00639899727076,19.0265030762882
"TCGA-MP-A4TA-01A",20.0714829074196,12.9525674584645,16.3841980656368,11.9612783185322,18.3090774943972,8.61281369382439,13.7695000215682,16.3516662159838,12.9391168288466,8.59261980152134,16.853276542983,11.9252084931081,11.3946255815652,10.0277720827787,15.6879220802724,15.5288977540229,15.9348986261277,10.5523094435912,10.696651665451,17.3140740512126,14.2732397762712,17.0531600800536,12.49448857207,7.67697866979103,21.7274233652463,11.2885595782193,15.547590258161,8.91722683515691,14.5388242543105,14.5655025421282,12.1238472625938,8.71793868465138
"TCGA-46-3766-01A",20.4868168653197,20.2269693107459,12.5144290998138,16.6968254457927,16.8939124923036,18.16441769422,14.6105628291197,13.9889957053854,14.2217637787814,12.7337812331897,18.6608775361742,13.6428787807414,18.4314634400208,15.8039494922803,15.7735642271922,14.8722860652803,20.0134237241246,14.6084879827522,14.6552934205424,17.0901935916962,15.2156210364532,16.3009837248106,18.9624355035015,9.57439517210438,18.9921950380783,11.9217637500224,14.6969267876345,12.9299155992051,15.1802495773935,17.410564890091,9.40177191614549,17.0482534123313
"TCGA-73-4668-01A",20.5815980078211,14.6975995816657,17.311035664829,16.9928812991089,16.6968254457927,17.4639232462731,15.7665538742751,14.5323886026268,16.8324577808211,10.0852342285999,19.2785725068379,22.3111233762636,18.0106324152298,13.7625360249828,14.8140056892137,13.5555357908844,18.4782418166802,10.7735473473166,17.4666245550946,16.4730087255292,12.4209143260535,16.4628847358564,13.9032929823605,14.9871506292151,19.3543009947174,13.7244934015135,8.35244962648132,13.7924618330531,14.4807442565308,17.1637818823269,10.6936761020636,16.0229158740842
"TCGA-55-8615-01A",17.6612875611484,11.6098479619017,18.4383870103206,14.3582289134734,14.8676506711448,12.3445246423478,15.1269048864388,14.2155886010552,14.0421113671066,9.81555687068604,18.749973643857,16.2106430441351,10.7083733453601,14.4513007003718,9.29847915009434,14.2132002787472,11.9831997486707,14.9646278946631,13.953989567101,16.4193291517073,9.84275128899542,16.3337786914284,10.966648845894,9.21451791721257,19.9967563607289,14.4258926647998,16.7572193680858,8.39822374694638,13.9955193554609,10.4693124847116,9.3363334647244,9.91169033221441
"TCGA-91-A4BD-01A",17.763917046432,20.71105758586,17.994354510826,10.1553332374385,15.1152974374314,12.4825249959053,17.6558989419342,12.6880975389734,11.9511890539549,11.9747998228924,19.3349091725403,21.9785901199499,9.81943633488651,13.6799605885091,10.0960367480409,11.9966474856277,10.6908504975373,8.22852395469424,15.8344985937353,13.1415135206216,10.2549080461153,13.7395710232403,11.5592112121426,9.32663598911581,18.8779281188553,17.6819058153867,8.52304838507355,9.71586823396981,11.5427557163282,12.3488840389234,8.67259321626615,15.7383771013102
