"Case_IDs","KRT5","AQP4","AP004608.1","GRHL3","TICRR","KRT13","AC116407.1","TFAP2A","NTRK2","AP001972.5","TOX3","NXPH4","SERPINB2","SLC2A1","MUC21","KRT16","DPPA3P2","B4GALNT4","GJB6","E2F7","RPS29P11","PITX1","AC005537.2","MAP1LC3C","DUSP9","GABRA3","AC027288.1","CHRNB4","GNGT1","GPR87","LRRN4","PCDHA12"
"TCGA-52-7622-01A",25.0819120217395,20.120448195138,8.74251688314941,16.9823407346059,16.3661571254935,20.0233968149448,15.6858332229766,17.7874066700795,22.0727507407967,17.9196244458211,12.8838138081451,16.9148145268193,17.4209992282631,21.512022071944,16.7608882679604,21.0936684218308,11.4055943242508,16.9025887009769,18.6577349905588,16.1918620538906,15.2848574548035,17.5125047710527,9.99446030777435,13.8116830856029,15.2432385773774,14.9104181726421,10.4783860877394,13.4459844727931,14.6133289181445,16.8569163625629,16.189661002078,11.4826543839512
"TCGA-22-5482-01A",25.7476328037224,10.6936761020636,5.7647616576902,17.5665839964952,16.3295602854944,19.0919441474189,12.9594806107851,18.1599162535759,23.5846607836655,16.1138003810365,8.4281730603867,17.9588164114528,17.3377839569728,23.0553397030302,8.99561672215288,24.4799583183211,10.28806451385,16.6964624308891,20.9137696430036,17.0804416863579,9.91169033221441,18.6834191774515,14.5560243429886,12.1935464814345,15.9733574685621,15.6188944356368,8.49477567409937,15.2878400908949,16.2938248722914,19.709093536024,10.5001576236156,11.164311952557
"TCGA-18-3421-01A",24.6970371443605,17.6145942138135,8.44340430085461,16.8379505977165,15.3779673599583,17.0066894160946,15.2113893206394,17.7559339841381,20.436082788463,16.1352310376796,16.0582006955127,19.0742383402115,14.4807442565308,22.6356380991976,13.5555357908844,23.8858890780303,10.8701587221822,16.3434565533805,19.249309955911,15.2738639330986,12.8580946533792,20.1544841532281,14.9446516535847,11.8641544218966,16.5259079936727,16.3325463754166,8.2200394400064,15.1760124928022,15.3683635109207,19.861266043937,11.9304258963508,11.9546169248828
"TCGA-33-A4WN-01A",25.6205386332962,15.3029765224961,5.41803293768748,19.3237880928672,17.0692666492817,24.3736960534715,13.1128227640104,18.1328852398405,22.4696124031736,15.9049899384825,10.3014283732933,14.6510513910532,20.7605666254795,23.4698148838755,11.7176080462492,23.6787392593026,10.0960367480409,17.2682293195981,21.6678185155129,16.5632040582698,9.08730430262365,20.6479493204313,13.7307377533336,12.3600972380873,15.8684086824995,16.5916430361467,8.47304504280534,14.5461398514162,15.3505930351006,18.8135730933201,10.2003721172866,8.3602107835675
"TCGA-94-A4VJ-01A",24.8578876159394,9.99797979961273,7.82328992673312,15.7919821369596,16.3245673376895,15.4197938009423,11.9167530168752,19.1131423858226,17.3449016543312,16.7738496533831,13.0163988261492,16.5990209188053,15.6813417145963,21.4638034560258,14.7693399229156,23.6650239032906,11.1811770734399,16.1534270771663,20.95301578407,15.8659969939386,12.5131830896952,19.3499881718667,13.2936618653794,12.6012831465444,16.3837728664636,16.7216806412543,9.44722543892459,14.7385364323443,15.7585356717455,19.7348454644225,9.9420028652218,7.15136299405279
"TCGA-60-2704-01A",24.5709321447641,19.3291731897006,7.13044950917451,15.0062726369842,15.8810302901088,18.9707878170061,14.4304235230392,17.3947930208497,21.0592888772613,17.856688377795,12.4029799942668,18.5205266124112,14.0936188753441,21.545457551414,12.9537025243535,20.4149924114762,9.09246718281435,17.097543231158,20.8636540542547,16.3060925474619,12.45639046946,18.0279851581269,11.5694671839174,14.7836605955315,13.4279639494398,14.374705808961,9.49586710778752,11.9697814745357,13.0587900478244,18.2416751965839,14.8966693603003,10.6853063016263
"TCGA-66-2787-01A",18.7593714359984,14.4326288018222,7.08480161735107,17.6852301357383,17.4987599539086,18.5900785895317,12.7594580347619,16.7653417047396,23.1487143985062,17.4689967000914,10.612366343994,18.411219162536,16.5104545672918,22.3111233762636,8.99561672215288,21.4638034560258,10.7083733453601,17.338804642616,16.2564613093815,16.6344446673605,12.0840775646931,18.2706612588734,10.8072589289589,11.5773764566113,15.4527216194885,16.5354451490041,9.29847915009434,15.128859195888,15.8496230008858,17.9162641856509,9.50459133172095,8.79890391088879
"TCGA-63-A5MR-01A",25.8185080616501,13.1760295415715,5.7647616576902,17.1971546588868,18.2358326417303,22.7554893510576,13.9015522589609,18.577473807733,20.6901004544362,14.7079776205083,9.90796941472312,17.6935451200912,16.8156447475062,22.871618921706,13.5758204852756,23.2916147704386,10.3804355984484,15.3315571844914,19.7226305001115,18.0004202019193,11.5632505989482,20.1444352395654,13.4631626391744,12.6869229862877,16.5845995710972,14.0741609354358,8.74251688314941,14.2630487129266,14.9270594995883,19.3704257162631,10.456903462499,10.4023738280083
"TCGA-58-8391-01A",25.6205386332962,17.0345393277848,5.89668959446672,17.0961476146266,17.6928833032902,21.0656474180903,13.9898367052592,18.1070298632776,23.5715746072954,16.3287583852112,11.9848591739244,18.4864496172759,16.0716786281987,23.9598785220138,13.6995840924832,20.6184216166935,11.2004397296263,16.7381753148088,21.0280765869092,16.3354247756255,13.3347619485649,19.3044503646107,13.4975549702065,9.51339701411441,15.5103737110264,16.0505165441674,9.73212694878052,13.212395447547,15.8505899058887,17.6005577872191,14.2522647853736,9.46477734536279
"TCGA-62-8394-01A",16.3099025703864,18.0863809519385,15.9102598368005,14.1049141023675,15.6889184266175,11.9883134541345,15.5744940813313,17.5775917641812,16.7455917283453,20.5259780291064,17.2913360757224,12.9425849373297,9.17988529928435,19.8627177726022,21.3679067639059,14.6538614396985,13.0445002750724,13.8477274838564,11.9131154107024,15.8222425628706,16.1357035655503,17.4257186946135,6.98914616428704,16.8130511514152,13.9682420054048,16.6371302284424,10.5157732678646,11.313618170161,14.6204482189489,16.0640506775936,14.4168867242342,14.7998628420953
"TCGA-44-A479-01A",14.2747870613471,12.767850347768,17.199533169448,11.8354894844469,14.8516541311784,8.3197523975029,15.6235143582245,15.4125505219876,11.1693011322019,21.0178806354723,18.3962918899363,13.0948425675363,9.26913007873061,16.5120455399356,16.1480826309952,9.12841010620439,11.7326576964362,17.9665268794882,9.27423481235235,13.1946842254135,13.1467449131045,17.5178659953284,11.412315996729,12.3110965926328,10.0242406599729,15.6699655274035,7.49393082683455,9.65854879924477,13.1750503517473,9.55726556857816,17.5762227344756,12.9805160775234
"TCGA-50-6591-01A",10.7340221564579,13.2082394653175,11.8658069688974,13.3288782346805,17.0081020362719,9.93048132819767,14.5560243429886,16.6106160457102,15.5797635050601,18.0123048385818,15.1109534163871,15.7353027927773,10.6152735745986,21.0260292553374,16.8779796776864,9.20463942911841,12.0400040827698,18.169328247725,10.9321722537478,17.1868240476935,15.2282007728673,13.3516834172776,14.2460705236791,14.8099917237641,14.4639102022979,14.3368808341394,8.55192449257743,11.4420365293987,10.0746337039972,10.7171474063345,16.2637527087782,14.6588579932234
"TCGA-77-7463-01A",25.6214175363187,18.0181243987413,10.0602204409261,18.0671612113643,17.7653202751011,24.3344341998607,15.104191872284,18.6695900901056,22.1244188207517,16.912648058386,11.6539193115351,19.0129446092316,17.5451855118635,24.2565160490186,16.2736593714968,24.4811371142733,9.83483726753862,16.2390466392103,20.8188678675023,16.4419720209464,13.6682738545792,20.7555979908206,15.0011830366004,11.425071517601,15.6046808554597,15.479329556418,12.1829446043228,13.1896230244878,16.3295602854944,17.2749975809913,14.626088690769,9.41979396336305
"TCGA-43-5668-01A",16.3981799306719,18.9854771315806,9.00639899727076,16.4829954017282,15.6549187798457,14.4807442565308,15.5022643172186,19.055751245165,13.7555334540896,19.6181290144915,12.4743907309575,16.9905571096011,10.731287230794,20.4325704350595,13.2947009718777,16.3026608778011,14.5042500604744,12.8463244812655,18.4405826342142,14.3899697432508,12.2714095730179,14.7378574868285,8.97889205014426,13.3457227985267,10.1030769417439,15.9301484824018,9.07654355514103,13.7721959157658,13.4546636473276,15.5945981722367,11.1763037691284,16.5215354608409
"TCGA-58-A46J-01A",25.7476328037224,18.1405131909529,7.56808103411035,15.5304550963528,18.1831818695724,23.5585726661843,14.4660844460994,19.1322252469364,22.7641629286736,17.3320309300323,12.8707972698364,12.4971983574354,15.1564990401483,22.3374655101318,14.4123907360715,20.4115073411536,9.70371049485972,17.9290459773878,15.3077784468269,16.6443739943146,13.9405611937399,21.0363071301251,14.1099100449414,13.7907208685195,15.711540029633,15.1103168425482,9.62940807712743,10.7819840115464,13.7351246713378,18.8164003050053,14.6035456330155,10.4817027138957
"TCGA-22-1017-01A",14.4772048050735,21.1024475403121,8.88837920097466,16.4160956453217,15.3310053842931,13.1415135206216,16.3734816447812,18.0551819732694,13.8940808459278,19.4609303847289,17.6845762215851,14.250734730537,9.61651873031722,20.6536661245055,18.5667943397037,12.9761790013258,11.9233828226141,16.3998025730158,11.9511890539549,11.2261580871457,15.2878400908949,18.1793895774576,8.06621282830102,13.6986872972465,15.1982230404444,7.75210224626707,12.1364043878782,13.4966394700496,14.1372558501104,11.0157295670851,17.0828751449055,14.3643010268206
"TCGA-85-A4CN-01A",25.6205386332962,9.16441006476502,8.3602107835675,17.4169662973209,17.0236277514881,22.1340565764757,12.6930897116672,17.5805943829683,23.3260470849503,15.9456878185813,7.5960315635334,17.8811602957644,15.1891898777952,22.3847734894152,8.81676131517341,22.2411664361349,11.0959427525417,16.2526356474584,21.0529696878079,17.6742620566724,10.0206624610909,20.6493756873269,13.0565307573275,11.0734309313361,16.2470989409421,16.5807458475732,8.33557929220683,13.552661423321,15.9626970629158,18.5549819294984,10.0924117009361,8.78036347555148
"TCGA-66-2778-01A",25.0155039936695,19.1222715778586,8.4875797388827,17.9994156714351,14.9750546967984,25.4099541633949,15.1620248207208,17.3398137651464,21.1275729399903,15.8973172114783,12.1208079439205,18.0187939030048,21.0125818925829,23.1626862372916,15.9020809951598,23.340856119406,11.5305260109709,15.0967263990987,19.9087959700168,14.7469037700473,12.2404369330265,21.0288220878699,13.3438117425886,12.6331202561695,16.9392010676966,18.4006808531354,10.1483506462276,14.7910988205053,15.3643623249783,19.7811214805077,13.8650385243921,9.14876560405366
"TCGA-80-5611-01A",10.5125725610419,14.6686619085288,9.47397444171175,13.3288782346805,15.6454718814032,10.7705202002474,16.3412647659106,18.7949509256627,16.7134340849072,16.5585177789165,6.93659831733076,12.4675899483712,9.83890896965373,20.9197232079354,15.1644227837396,16.1800709700853,12.1178232125729,10.6853063016263,10.3835150310186,16.0353464339031,16.1791774439907,17.2159932001216,15.4715142039345,13.3357939389575,14.9400904931298,16.5530419968205,12.9436555195094,13.3858450891987,10.7931503696541,10.7566572528194,11.8177306633673,15.4605199731707
"TCGA-50-5044-01A",18.6558389390238,18.9716602024211,8.65264023285861,12.7486269481057,15.19696499072,14.0283354588797,16.1905194148323,15.1004418353654,13.6816929446436,18.1394635868109,13.7853615891457,15.9589437791845,10.7083733453601,21.4747957208621,16.6213935436142,17.1100562197384,11.1763037691284,14.4572038472828,9.46024076506154,17.1692682063185,14.8120167369327,18.0463565796496,7.84662716498755,12.7301436299669,6.37187416016394,10.038894057825,10.0924117009361,12.7029515718886,8.64579606076605,18.5093282232416,15.7409256512655,12.6880975389734
"TCGA-44-3919-01A",13.0468160631642,18.3424638518966,14.0691260646814,12.1034902236935,13.6915062585766,15.5818847969283,15.8987407395841,16.0671951824464,13.6226512728188,19.7456271548002,17.1627371425145,16.5970996386911,8.99028979608741,20.0585235682596,20.5310201983009,15.8631070083647,14.4594983717309,11.7436197219035,14.0919391881487,14.5179052394647,16.2808625971195,16.9273580188947,11.6038048107905,15.6580745390293,11.9747998228924,10.0565515599326,10.8567510815494,10.1448404461216,9.60801892173272,16.3132794101995,15.3298312477679,12.9412713153046
"TCGA-05-4384-01A",12.2056271681164,20.2489332556172,13.3673761356006,15.2449804025131,12.5515704059253,12.6930897116672,16.8707047342089,15.0145275198191,16.5943638486141,23.3847390257872,16.3636464470582,11.0786867307749,7.52380411863222,18.036482776455,18.3137856588865,12.4386138163595,15.6057472292317,14.3529762092203,9.03942210867299,11.8658069688974,17.8781505291764,15.6518297707483,11.9915613815638,15.9850234892133,8.44340430085461,9.28892184950491,16.8743561076853,13.2176989889424,8.01760959955979,13.3516834172776,15.2761753494787,12.0269331708913
"TCGA-78-7633-01A",12.300891586567,20.4349388697246,16.1840057683018,12.7785975888056,13.7387204197314,16.0164751621663,16.0891708239235,12.7350081585383,13.2410293899596,22.0195368548075,12.48797072835,12.4195072342032,8.84037028080309,16.4798154972137,16.4054932722021,10.4630117164064,17.2859045830371,10.5523094435912,9.91556671693093,12.7374763796854,15.3882837997631,12.1316909664929,14.5381252697164,15.2825555575855,9.53974500932411,8.13212861237112,16.042260022924,14.039751413072,14.3762650038243,8.92866220370375,14.2241753872512,12.3974035063609
"TCGA-55-7994-01A",14.3657622198818,19.091025368782,11.2334532137427,13.6539030689399,15.5378692195036,13.9228444799706,15.296788403465,16.0685660789261,14.0226723511056,19.1552673717904,12.5638464120493,14.0741609354358,9.62940807712743,20.0093349418342,19.7510951572306,13.1299151306722,11.3593780995164,9.73618227262924,10.2945262223175,14.9264176536908,15.2525898107971,15.7894793738541,8.63276841908945,15.128859195888,9.3363334647244,13.6691352677286,15.2120221469508,10.5277325679686,8.34385879724162,16.0613880097357,18.3424638518966,14.284041206495
"TCGA-55-7815-01A",13.9889957053854,13.1001790269463,15.7670823015349,13.2897335645173,14.2006914271555,10.79042833644,15.0359659445686,15.5898096518908,12.9368356717112,20.0663010273002,17.1412704826778,12.9515217652083,7.53908933663423,19.6819868109763,12.6355826794984,11.1132066465118,15.0082367521651,16.7418964234807,8.92866220370375,13.79930298603,18.1032841085819,14.4713108943633,7.31024341847096,14.0152960911255,11.327469093206,7.85870183302085,9.78414137123317,10.6331579013561,11.8320524238074,7.99736767630333,16.0775148720675,8.72406854455778
"TCGA-55-A48X-01A",18.8762224884314,20.1685832352593,15.6904498296996,14.9750546967984,13.4746264588107,12.5199107246777,16.417322845692,16.3111557164613,13.7853615891457,18.9654704002964,16.2892647728572,10.9899690412106,12.0203141719584,18.1564900826279,19.1726660010405,15.2174415478072,14.4764866804018,13.933927703816,15.4337580361878,13.7014324975045,16.4383321805718,15.2126253289651,11.9732088574955,14.2947272523496,11.8903503797079,9.63798043427323,9.66272766879145,11.4229014382134,8.48029700514325,17.1222217392531,15.0662051120665,14.9928607144845
"TCGA-49-4490-01A",17.4887931217059,17.5465077592179,16.2838534958178,15.3660467355271,12.9861614730844,15.0611245947699,15.4516373035523,18.028665292176,14.6700742084178,18.2382251580174,17.92939456456,15.0543170451472,11.6617913453196,19.6371880574887,22.772878860703,17.6343127952282,12.2225651251803,13.8116830856029,12.4000890135074,10.4598991508959,16.6593182205393,13.2082394653175,12.7915056963573,13.9185092464267,15.9475718430111,17.0699705546289,7.4309938309868,11.0708956952005,14.5374261018504,17.7713611618684,17.6282772451718,13.8754276281122
"TCGA-77-7141-01A",24.9817203403289,13.8037203413649,10.3147500066167,17.2535632947161,17.0734607081844,17.8861847120176,14.0307215909869,18.0640472194671,22.1530456694284,16.2106430441351,13.4422406722246,15.768079954617,13.4366449898534,21.851742614629,8.99561672215288,23.4838095683984,10.9589296249641,16.3442743265607,16.084189708037,16.6167773039367,10.3046652116616,17.1964627938826,13.4083542692043,11.2861464811233,14.7706346053453,16.475832022619,8.49477567409937,15.2773995159056,15.9551742391326,18.4894584489195,9.42888607513598,8.29570917574288
"TCGA-85-7843-01A",25.9801304584881,13.5388546115193,8.07663555953052,18.5928020961173,16.8921097748312,25.5629229508275,11.476322042093,18.375325615841,21.8233902911859,16.8430493992021,10.5580589421647,16.8569163625629,18.040852152094,23.3260470849503,13.7432320524629,23.4451468583932,9.62940807712743,15.0851643432891,19.2666859853224,17.9300856190955,10.1797423887687,21.6716396540235,13.1935763412012,11.1132066465118,15.4337580361878,14.5984807041703,8.73658786711669,13.2050309402699,15.295578035338,19.8249231039616,10.6995801832984,6.09713525264538
"TCGA-77-A5G8-01B",25.6205386332962,16.0986861949873,5.7647616576902,18.5858341175242,17.0846215972514,24.3133534205539,13.032575911235,18.3202521783771,23.1700617562949,15.7135519807285,9.25407699474637,18.5149575060669,13.4366449898534,23.2244249894671,9.8811911102778,24.9488002196329,11.6850748837859,17.9267339622685,23.0351668101781,16.400629918665,12.4332671224928,20.0301852606283,14.2514882385619,10.1342292569955,16.645529258899,16.0233885057061,8.92866220370375,14.0667380426967,15.2656805502667,18.2283963342668,10.966648845894,8.96746084022181
"TCGA-34-5927-01A",25.7476328037224,16.2804326909116,8.96746084022181,15.6742496008712,17.285232228491,24.6682463459593,12.0599008301638,18.7535859581254,19.4868317971572,16.7649745803382,17.8680623167203,19.2595230350377,14.3376142368628,23.8664739461648,12.2433715952394,22.2411664361349,9.59982254864023,19.1379499453146,15.8669838900849,17.3452378984035,9.7400349197359,19.0079073543681,11.6383469938895,10.4630117164064,17.030666425484,16.5330336851476,13.1770763881304,12.358583442569,16.0820465800116,16.9047339429465,13.3507529722175,8.28739981176697
"TCGA-33-AASI-01A",22.4769035445657,14.8775772884053,9.62940807712743,14.4274536656468,17.8797990340244,16.1582532573585,13.7686267573601,19.2975984889352,15.6323896463727,16.835764324148,9.66709161670085,15.0961051737952,14.64610802044,19.748287547913,13.9946885334696,17.7125046635415,11.0056936079996,16.7295812075054,16.8863108079953,16.3475480272578,11.0106716197844,19.7497456826835,15.5755285654613,11.5878168238505,14.4786283355666,17.5114919923675,7.85870183302085,14.2832615261042,15.1832850449209,18.8297525908814,10.0746337039972,8.57912205131924
"TCGA-22-5471-11A",19.1369999568265,22.280644159231,11.3298103465161,9.93829554640901,11.3068459233032,15.7585356717455,18.2716865593039,13.4489078476481,18.777297426983,21.4102694711149,14.6742416039726,12.2569026667845,13.5952862311589,16.5306410386987,17.372956221014,11.7021804052957,15.711540029633,11.0334035729214,8.05670116797938,12.6128434297204,18.0330378003887,13.8495426517628,10.0052397265614,17.4626152781566,10.1376518352067,8.96746084022181,13.8418145922909,8.00771845705928,8.66607800602438,12.7498685117014,18.2266335180147,13.5049651022681
"TCGA-96-A4JL-01A",25.118730008682,14.9414006677657,10.5642629229598,14.5740193347578,16.4721842037452,18.7084772732091,12.9717095629542,19.0881893395475,21.126153197514,17.6565617490764,13.1171350693491,16.2334559711936,13.99959206047,19.8574650447793,10.1240223898464,18.1228975416603,9.98317295941961,17.568250797438,10.4217277158838,15.5331511466927,11.5427557163282,17.5802678356384,14.4667791262614,11.2861464811233,13.1182671042092,10.7199754358916,7.67697866979103,9.78806381586888,12.3572396357025,18.2933961574887,11.3880792064853,9.20001360302806
"TCGA-98-A53D-01A",21.8653359530726,20.8374245924254,9.91912838120486,12.1381496076867,13.6960101848803,14.0781613643282,15.8751746806606,14.8308527470682,14.0299096116041,18.8381002218236,11.3880792064853,12.4042845714145,15.2755884344602,17.8680623167203,18.80569435313,19.1264599178527,10.1727072453868,13.972329031738,12.511866457136,13.069642106678,16.1551619983733,13.8350553309946,8.4281730603867,13.6099058343782,9.49993639899722,9.41076142565439,11.8658069688974,9.5443372954654,9.38344005805908,14.8040531724323,15.8418151868862,12.3156102879672
"TCGA-60-2712-01A",25.1197228658361,18.4383870103206,8.63276841908945,16.8156447475062,15.8217246554683,18.7342156720489,13.2796652047513,19.3834969007682,16.5534335042642,18.0926054914502,9.36960998771079,18.441347572657,14.6496753705389,21.1253212368496,14.9908964082765,21.9135275485125,11.6261038318324,17.6266086498816,18.2930494575138,15.0924791082199,11.2169088031927,18.1939306704863,13.8401409831344,13.2228218818158,15.0435909558576,15.3972721218897,8.79890391088879,14.7978385984265,14.8550298110811,18.5793917912556,13.7818645024475,9.93829554640901
"TCGA-55-8620-01A",12.6607575065154,16.6877597827604,14.0029529354402,8.53001716787218,15.6946382973896,9.24912375612829,13.6473838416108,14.9316145877962,13.6539030689399,17.2889655015564,18.4704642713043,17.6839184739486,8.5376975599997,19.3074896710798,11.6733854256624,10.5523094435912,10.5642629229598,17.7602487678344,7.82328992673312,15.7550202524067,12.7939520661082,17.3958037880585,11.3745825218156,13.1729070984323,6.17737216360557,16.5549863673829,8.89993037982831,8.07663555953052,11.2838401385335,9.15383823200399,12.7104552233064,11.9612783185322
"TCGA-S2-AA1A-01A",16.2110697985731,17.5398643554458,15.6823394266189,10.2979068628849,12.7154319046211,10.3281758334655,14.1427391129074,15.7890009285193,14.2272766639969,17.3100046056759,17.8680623167203,11.6220970286685,11.3769114262304,17.5355487728255,10.8402770443608,11.4420365293987,11.5201611217898,11.5117585295579,11.6118563241729,12.6893159681984,11.7941121046756,13.2113991183439,9.37438043249659,14.5359943829958,11.5386018894305,7.76515594407315,9.93829554640901,9.44722543892459,9.01735939560233,9.31303027804277,14.5070718949068,13.1288589570064
"TCGA-98-A539-01A",25.4570700465993,18.097717648539,8.18615224541926,15.7835022095059,16.9191153786991,15.2198562138114,13.810828226144,18.4204212168435,21.5319544359061,17.1692682063185,10.2979068628849,18.6120271076513,14.9452858538585,22.3643073093702,14.4236723062156,23.8513564760969,9.79203698727418,18.5216823145074,18.9427154894697,16.6275600193316,13.4238174041283,18.3424638518966,13.3673761356006,12.6532247625485,14.633309670277,17.1978319588912,8.85816674658825,13.4170958246769,14.8749423790487,19.0356672629725,13.2420773868733,8.78036347555148
"TCGA-60-2723-01A",26.303661314443,17.0119843978438,8.66607800602438,18.1415765498834,16.0604247766471,18.6495803139512,12.6607575065154,18.5171780156314,21.4162434535936,17.4022005452191,15.8227468035738,18.7535859581254,16.5881416724599,23.3626562466425,13.7404050360045,20.9873072964361,10.0960367480409,16.2031822075095,18.8368564576192,16.550306386869,10.7396900475563,19.863465056629,13.6301709180483,14.6657747913914,16.9889620156461,16.140157335526,9.4869834563874,13.5012719222152,15.9803796007285,18.5908557050197,15.323392445996,9.20001360302806
"TCGA-77-A5GB-01B",25.8193476450107,13.8401409831344,8.87635603332468,18.0815532780271,16.8514603060357,13.9270942535546,13.2259883094609,20.3037616483759,19.6951271024158,16.6839717885143,9.94598177512678,17.4773667980456,19.8367473962514,22.4213140135157,10.4783860877394,25.118730008682,11.9679962596593,16.853276542983,22.1415177367268,16.702117452094,12.3770326213506,17.9797635997449,13.0359914131844,12.0775941387581,15.597238249337,14.6454262642198,8.73658786711669,9.77600604738379,11.7608847606949,18.9022826329938,12.9839214894157,8.09553445742459
"TCGA-MF-A522-01A",25.3651338990375,9.57857043456441,6.60890825645989,18.5277155257307,16.2732313703655,22.7113896408149,12.5948366419875,17.2610664980597,22.5436160757211,16.0285227875718,7.06208319158157,18.1256773644164,17.6525807718854,23.1030282072766,10.4753197750835,22.8151745135906,11.2729535768638,17.4635899279517,19.4448777041644,16.4873913488795,13.0313999538917,17.7332325681881,13.7395710232403,11.8086057757945,17.3853472669952,17.4230376796269,8.14134848088747,13.1925549654241,17.2987863079747,18.0654582475656,9.63798043427323,7.61058137718412
"TCGA-85-7696-01A",25.408105920027,15.7630116136247,7.68954679476839,17.6709213705531,16.7727616789819,21.6229999866347,12.9174307013072,18.5171780156314,21.0342432773441,17.4820607796033,11.7232082306891,17.2389358012291,12.4716717600603,21.8866913504585,10.1102435782315,21.2166299227246,8.54490593642084,16.2697641216309,20.2704518666952,16.157317351257,10.4507138620966,18.1571591568092,14.6629573743128,10.6032477391157,15.7909796823053,15.9178407869646,8.12261191710238,13.6063700352409,15.4610381274345,18.6135706876402,10.5642629229598,12.1994706722464
"TCGA-85-6561-01A",25.4570700465993,17.2644771615567,5.59336224856158,17.4790578432932,17.3981624665358,23.0553397030302,11.2051411624894,18.1277263909219,21.417735560473,17.3066325122314,10.0242406599729,14.8953175358768,17.4723260724994,21.9785901199499,12.9060423158998,22.2788810291221,9.67936685944585,16.3132794101995,20.5466545143756,17.186481495491,10.7877039193742,18.5931830659411,10.8152875003726,13.435642402221,17.1114424878255,14.9452858538585,8.6062475346326,14.7011068468476,14.8106638992087,17.8335138662911,12.4550644241775,9.54876915501355
"TCGA-98-8021-01A",26.6306253551381,17.9671974247053,8.03717174948748,17.5475057745762,16.5330336851476,25.316721552343,13.4622369473546,18.6058343975582,22.7468578945047,17.3675445174312,14.1871731412876,18.2550634022406,17.7780402609489,23.5846607836655,13.5388546115193,21.0763338192972,9.85061874798535,17.8418453177201,18.5545831040203,17.1340315481784,13.3927577530266,19.6218693539227,13.2410293899596,11.607847283812,16.3099025703864,16.4307123701179,9.1336949040676,13.2595348302353,15.2329179435645,19.016632767461,12.7400381411287,9.69973353954605
"TCGA-34-8456-01A",25.4127171149317,14.5049697112606,5.89668959446672,18.0333819988462,17.1648038980865,22.0813417509496,13.7404050360045,18.4656960835529,23.440736205423,16.1852912971093,14.9038520640521,18.0470320523567,14.9922164488309,21.6872991475798,11.3946255815652,20.8027540602539,9.93445803542442,18.0089257999842,17.3843513104892,16.8946365193243,10.2713894451737,19.4206001468464,14.5626137512147,9.95343746371583,15.3927493981918,17.0598151650149,8.83427648283946,13.2827464925438,15.2644651452366,17.1447382627385,10.6737991688375,8.65937234348955
"TCGA-18-4086-01A",25.5629229508275,13.3596196356003,8.13212861237112,17.1326453497775,16.0545669609531,22.9372913229647,12.6355826794984,17.6639645155028,23.3728666594691,15.9410096962987,11.1329394649444,17.430374419462,18.8330789670838,22.7127486920805,11.7683190965954,22.1170379686985,9.3601761618222,17.206049531175,18.5755486578973,16.9359695525122,9.66272766879145,19.3153745775137,10.5370568323544,11.3182903018148,15.520237607924,16.2123343005362,8.16809388850085,14.5418190606533,15.1760124928022,19.0006758483689,9.80379096446882,6.52324059299031
"TCGA-33-AAS8-01A",25.5094688488345,16.6478377038082,8.2200394400064,15.2432385773774,17.0151588477244,24.6443869210686,15.0101427547648,17.8677449484669,24.2949919255908,16.631782207209,14.3959448001642,17.863668665072,13.2216520604208,22.9971398799208,12.3517223417519,19.3693630627583,10.1898996787687,18.8503155698137,18.5812487451904,17.0433481719008,14.1187608095168,18.4856829591131,14.6155504944766,12.296550655932,16.4054932722021,18.3775344375788,9.9794419652716,12.3642630642238,15.0504941940291,18.5182854319893,13.6108247690759,8.93452013559904
"TCGA-33-4538-01A",25.9801304584881,11.8373644758872,7.83448098398445,17.6656014471835,17.4331002498232,25.2738739113123,14.2209945763576,17.8301767737579,24.3133534205539,15.9966779536385,12.9805160775234,15.2264356470835,16.203651938206,22.4407931790902,10.9427400751435,22.927769731961,9.53974500932411,16.5869702228521,19.5526200227708,17.2297146699355,10.9217779754153,20.0009558308309,11.8104036160847,10.9978805949636,15.4521816610081,15.4543931621848,7.34599601287178,12.2847196304661,15.6444356863727,18.5500781763319,9.65452080585416,9.45164912038176
"TCGA-56-A5DR-01A",25.7476328037224,15.4638514377291,5.7647616576902,18.3721059883587,17.9179595255123,24.4799583183211,13.2060448728997,18.0177876952599,20.5478880802788,16.7363081429358,9.15920903188544,17.3675445174312,17.5148470196616,21.9937812854827,15.1152974374314,20.8158403509025,11.0056936079996,15.8413251597682,19.8657511329469,17.2050229447126,11.7646312665962,18.9593072262144,13.3848737299471,10.3212672223097,18.2930494575138,15.9733574685621,10.224118157705,14.0675351521455,15.4876232717111,17.5338934339992,13.2145181375595,9.57857043456441
"TCGA-69-7973-01A",13.5180811410385,19.5660773376244,13.737889142971,12.3474540242424,15.2120221469508,10.886384846664,15.6569795291944,15.8207582694204,12.8439775839205,17.9746704686641,18.355484564589,16.4395883608375,7.29138537094649,17.5441973829799,15.4247263065843,11.4570843200888,15.2949671602808,17.7823372333965,9.80379096446882,13.9682420054048,13.9313267937389,19.3049294502203,10.9102204075821,13.5886859717741,11.0282548059135,7.49393082683455,10.6995801832984,10.8567510815494,12.3974035063609,10.2480696347972,18.748797397545,13.964165574412
