"Case_IDs","S1PR5","AC116407.1","KRT13","TFAP2A","NXPH4","TOX3","NTRK2","TICRR","AP001972.5","GRHL3","MUC21","KRT16","SLC2A1","GABRA3","MAP1LC3C","GJB6","E2F7","CHRNB4","PITX1","RPS29P11","B4GALNT4","GPR87","DUSP9","LRRN4","KCNMB2-AS1","AC027288.1","FOXE1","AC005537.2","ZIC2","SCEL","TNS4","HOXC13"
"TCGA-58-8388-01A",16.0681306118258,14.0903656059184,15.9655086682706,20.4562863010483,13.8151063360727,12.6242257138403,19.9149908973481,17.249166348918,18.6396206758378,11.4033591794777,13.4422406722246,17.4136141154565,21.0907191111301,14.6426025371666,13.1821468777026,11.2334532137427,17.2396077482779,10.5370568323544,15.5770293360493,15.4092364374605,18.9131680994214,16.9688392703535,13.6301709180483,14.9562420690846,15.090070936788,10.3448062238387,10.9102204075821,13.0904849334286,9.35514322066838,15.0985651577709,20.9582147248554,15.7545221899408
"TCGA-63-7021-01A",17.2766794489125,12.5597216030061,23.5328164060106,18.2083179312479,16.958487116293,9.23900257807453,22.5671751502956,17.4042224382483,17.2869068401762,19.5648424625651,11.3344099970554,24.9177362697456,21.9685696064651,16.414845022576,10.6533782686995,20.5158329190833,16.0413319541459,14.4940178227385,21.197089857997,9.64645725797402,14.5432412620641,18.6228434010222,16.2838534958178,10.9769605207807,16.9459836080821,8.50198854220486,21.4544236539035,12.8334732190773,16.2475265377006,18.6360987303945,20.0413463016738,17.5632229805154
"TCGA-77-7142-01A",18.9386299488122,14.2817943368568,22.9758547647339,17.3641395075266,15.833016036382,11.9444288075435,22.1924759419374,16.4516755006309,18.3409942686162,16.0959925442908,15.3899212787434,18.6873591647518,22.2165977689184,17.2971076363706,12.7903402943181,18.8770931219743,16.3132794101995,15.0207880142356,17.8835196179402,14.9117664938259,17.0063395617411,18.7350044328483,14.9509517692618,14.6000305000277,16.6964624308891,9.78806381586888,20.5910263669927,13.2186703746466,18.1201708137889,17.719875193895,20.8326666567079,16.8474411861652
"TCGA-43-2578-01A",14.5848503345902,15.2715638496768,13.2755275654568,17.6689384934203,19.1962766455244,16.4468165396427,16.8078790631992,16.5982546370893,18.3494530998025,13.5209686815083,15.3848603990504,14.1033159598389,22.5156675831249,18.9070769648795,13.4413346151915,10.5489663343218,16.4054932722021,10.696651665451,16.5025508573494,15.3604322518282,16.5951527719066,13.5295227523071,14.1275980487443,13.9955193554609,15.7459820322055,10.0206624610909,15.5583087822949,10.8944183914501,18.6166546108451,15.2644651452366,14.828103283919,15.791481215691
"TCGA-33-4547-01A",18.8604644224161,11.858636846175,21.8075804146489,17.3850234871142,18.0585254986969,10.3147500066167,20.7810969014474,16.3821125509351,17.2729599885699,15.9249786594185,11.1426264572429,19.9893488984296,22.0108725106935,16.1285177818446,9.77600604738379,20.928062788168,16.0280484428475,14.1419605628241,19.4591425449462,10.9926647214248,17.3028947830474,19.4194862916944,17.0334865552382,12.7785975888056,15.8900984254635,9.19496263712574,19.7635833618984,11.9185023581007,18.386615576325,15.379085831728,19.6760783213641,16.0577460543392
"TCGA-66-2789-01A",17.434755836065,14.8294419255024,20.7621516404196,17.2505270702053,17.9253949186309,13.7784166387155,20.2818409200677,16.4730087255292,18.548174653342,18.0422010073423,12.4042845714145,19.8359496590126,24.5021647902243,15.9461582957935,13.5896352408404,17.5875196620474,15.5336864781101,13.3190180433233,19.5196657463649,13.029306229965,16.5096627576623,19.8687750403237,15.7555377024843,13.5804098883543,17.1840327915952,9.40177191614549,18.9667987270794,13.7907208685195,16.5255122012744,15.1078513179918,17.8465538528166,17.3123812881023
"TCGA-63-6202-01A",14.139685352435,13.9261886148863,14.3309318770214,12.3488840389234,12.7425085208609,11.2816956742638,12.8627208672242,16.7325594659556,18.8490912231773,16.2058308922973,21.9735692613831,14.6797769401441,19.4780532638292,10.2206493231804,16.0413319541459,17.1764811245197,13.9889957053854,11.0861248230452,17.7172227467624,14.2342753654022,14.4407944641955,16.1625452645782,13.933927703816,14.9282808135455,8.29570917574288,10.5157732678646,13.9185092464267,8.69174277028819,14.0839232580039,17.8118273647071,15.6992619870531,9.45164912038176
"TCGA-63-A5MU-01A",17.0713623663816,12.8863582142667,24.3332062398716,18.6814047797366,16.8645345617722,10.8072589289589,23.075718639078,16.652796127061,14.5323886026268,18.9886566186705,13.0871594317341,23.4947830156405,22.0247547796685,16.994298693626,11.6038048107905,20.1177208019093,16.9613362695429,14.4019494491568,20.046476399402,12.2627595571719,16.4969418514701,17.9394748117237,17.6845762215851,9.99063253751274,17.407588587304,9.15920903188544,20.96450890761,14.7051934527603,11.0408735572434,14.0733662698949,19.6654568109244,13.7315973571644
"TCGA-34-A5IX-01A",16.9517114885032,14.1419605628241,17.2763398293577,18.9989190956803,15.6833300154131,8.57912205131924,18.298729415842,16.6236887429983,18.0606296992553,18.0719357374412,12.4798239570918,23.5730887946246,21.3665406710076,15.2561330166864,10.8180247356079,20.8933641102307,16.1979807471863,11.3182903018148,18.6228434010222,14.8576736582529,18.0381607885352,19.5459591698296,15.1993938907511,13.4131034566105,15.8403537854894,9.22933308489936,17.7408832921296,14.1904692410569,17.5435530390166,19.0849331488694,19.6371880574887,15.9107366503516
"TCGA-77-8139-01A",17.8228263187465,13.9838404301309,24.2565160490186,19.2918780715228,16.4721842037452,8.81676131517341,17.5815616247061,16.4656858050472,16.4520957995316,17.7746967481605,14.844924178769,21.4747957208621,21.6809207398868,15.6119622423773,10.2514202714849,16.4387479549579,16.8932042144965,9.55726556857816,19.8046816468595,10.3740437573995,18.2166681688661,18.3180843226697,16.2500852669886,12.155225430105,15.0530671933187,8.66607800602438,18.1724573387916,14.0928285801456,18.2127937382104,12.6532247625485,20.4574658696609,15.214404145261
"TCGA-97-8171-01A",13.4072874449803,17.6479559853369,12.6318690687592,13.845238803638,17.2005683513645,16.3475480272578,13.9479906059434,14.7727110419365,16.4447982075928,13.8675820836441,18.0912166114566,11.1836738728072,18.405069959038,8.55889365266105,12.5158249353491,10.8017394040067,13.5924949407491,10.3898571817084,9.87751843598729,16.8266094633492,14.4490721016082,10.2003721172866,13.4489078476481,15.1314004297106,10.9217779754153,9.42888607513598,11.8603575207075,14.0331936156438,9.0823455157931,13.1075736808272,13.7005070911356,12.2714095730179
"TCGA-34-5239-01A",18.1640872598025,11.6158831374799,22.4623559843785,18.6139670783151,16.9631171441529,9.70371049485972,21.9586333660042,16.4544778813783,17.9933423356811,17.329355863148,9.34543866084136,21.0158535732727,20.2765438719513,12.1412854889968,10.966648845894,13.5248323475966,16.5718107161797,10.6062491802583,17.3600961451883,9.76839917213228,14.7897414530476,17.8828286011028,11.9848591739244,13.2977804117319,13.8503584681544,8.76735402438516,20.4956919506785,13.6419486226432,18.2794767155069,16.1682765390443,18.9053657713837,14.1340202543357
"TCGA-NC-A5HJ-01A",13.8684810445541,17.0482534123313,15.5850714508983,16.8975256359759,15.316406240818,15.6230034333579,16.6283391160048,16.836486238033,20.307982882545,10.9481435992748,14.0903656059184,14.0928285801456,19.3377130824797,9.44276473188867,16.0371685760497,12.8650711006339,16.5893117015338,12.3125967037227,15.6282636903912,15.4941238602754,16.9399099382424,10.038894057825,10.4598991508959,15.5675742633544,16.0215089547184,13.1780738127952,13.5161626445389,9.36493938068545,13.6447235508064,18.6008652993573,13.6090537355695,14.5553369559319
"TCGA-66-2771-01A",16.075679906549,14.6510513910532,24.4592722399381,16.8801437030174,17.6699208418683,11.5937345627595,18.8397108055801,16.5041382294925,17.5151857601597,18.1405131909529,16.536219279565,21.6064410124512,22.6002192104508,16.1164339567671,13.5943016379223,16.8928441471763,15.6025331126296,11.5674018356578,20.6988788006319,11.0359065643744,12.9861614730844,18.6415851779193,16.4681355841055,15.0649700267946,17.0783410557594,9.7559552521009,18.4860669039726,13.4083542692043,9.12841010620439,17.4209992282631,16.2377933611678,14.0503729792828
"TCGA-NK-A5CT-01A",17.157890470227,16.042260022924,22.5227707498483,19.83893033022,14.236627342511,10.3579790565409,13.4121563936191,16.5718107161797,15.7819917296686,16.6949425846567,14.0903656059184,21.5773009359652,21.6345482042966,17.1013627465471,10.4940025639065,15.2216355001609,16.0685660789261,11.872857184776,19.0034027583166,14.5575809490877,15.3494014073999,18.8048789256541,14.976316367967,13.5831093143691,16.6516541463242,9.12841010620439,15.9756736175779,14.2977826909575,14.8086761463115,16.9162468197889,21.0207893427058,15.9367596555849
"TCGA-90-7964-01A",17.6776141983898,15.2239760296176,18.7459153238988,18.3764714547865,16.652796127061,15.6470779192141,17.1236124512615,16.075679906549,16.8761727142959,16.4644646597053,16.836486238033,18.9334531570855,21.4764438356025,16.8964375400006,14.5963145569166,14.3117632787212,14.4236723062156,15.0574512048657,16.9759529123102,14.2740279593521,17.0165736535171,18.4785966947212,13.5906805047232,14.2444126802201,15.491975656662,10.4909471156807,14.4505518918697,13.2585616493538,14.2576054760969,15.4326802074846,20.7247505524726,12.8627208672242
"TCGA-56-8504-01A",17.2920278741331,13.0598180221136,25.2757842879163,17.730196189377,16.7745976837002,12.023612580239,22.3952102984903,17.3924386363806,16.2757937746836,17.1730515734129,13.2430569629411,23.5358724878652,22.9123332188106,15.8669838900849,11.5285197187973,20.2974732597223,16.682465578624,15.3054456236017,21.521706546242,12.4386138163595,17.2797404426666,17.8391812129338,15.2620849902215,12.0467223268869,16.2854970970461,9.57857043456441,20.3963784688456,12.926542260247,16.2804326909116,15.762505914775,19.0594273421508,15.0480308301649
"TCGA-56-8628-01A",16.2256957896502,14.2114970319041,18.9769504037026,18.2323005830238,17.4508269601782,15.128859195888,20.2161079342448,15.8973172114783,18.0544915017087,16.680563342011,15.6533516516394,15.7890009285193,21.724201696827,17.2739712905029,13.812510577406,15.461574395148,15.9116875224597,12.48797072835,18.9118599822343,15.2306045011956,16.3491761358517,18.0184558771953,12.3871202439697,15.006876480682,16.2530439539893,11.2706664979275,18.1256773644164,12.4168361988985,15.2837105697292,15.6277226970078,18.8872817548098,14.0951971883818
"TCGA-98-8022-01A",16.957772971719,14.3383330700029,17.3452378984035,19.0552952733713,16.6298719388498,10.0497129489675,17.3749704214574,15.6621715503906,17.4357718980093,15.7785180293274,16.1966499042081,21.8399607375955,20.2796494908579,15.7690817920184,13.3712843593823,17.1281035999323,14.83417975467,14.2132002787472,15.986418855081,13.6108247690759,17.4589160704915,19.2975984889352,15.5044277819787,14.041334205971,16.132997677854,10.2514202714849,14.6962460885159,14.1659446968582,18.4719339290697,14.4191470767023,20.2838786378226,16.5776330691403
"TCGA-86-A4JF-01A",13.02295310713,16.590881400386,10.2945262223175,17.9919935289498,14.0911363466371,19.9432181814491,15.9054686429859,16.0681306118258,19.4138531714817,15.4426745499493,20.8685198449708,12.5818736286684,18.447901482746,8.27106697188206,15.7454654362288,8.13212861237112,14.203061328373,10.4185614341788,13.548081593695,16.0118761621011,16.7694153825751,15.8222425628706,14.4258926647998,21.4972328076138,9.84702383981525,9.1336949040676,9.00115304535293,7.67697866979103,16.2817286435049,16.2166244487138,13.9143789865818,8.39063207814666
"TCGA-60-2706-01A",15.6329265831267,13.8693241848842,10.224118157705,13.0084857857056,16.251362618753,18.4222464268288,16.3742679678398,16.6156188371273,17.8539712540352,11.9148901080363,12.8192847717611,12.1396854344924,20.0882403947406,17.1058747277518,12.731347556093,10.5761341065357,14.8729316117704,9.19496263712574,10.6823552970243,11.9595324213388,17.1114424878255,13.1559583773715,11.4508517391823,13.2310665833022,15.6245583817976,16.357464293176,9.46477734536279,9.77223980637141,14.0038667387708,14.0242752180472,12.0186185893274,8.00771845705928
"TCGA-77-A5FZ-01A",13.1455539413376,15.8064443719598,15.5186239628133,13.1363003102286,11.4993787371032,12.0451069120968,15.9485388727137,13.7049239629188,18.5182854319893,10.9162437188652,14.0911363466371,15.8791200605567,18.1672451838691,9.0973235495546,13.8001884665876,12.2180049522356,13.6620669089406,10.6001003757086,12.6180390928393,14.3831374706264,12.6091795452478,12.9117053428135,10.1274267480933,16.9795067897786,10.1067910439581,12.3885788780118,13.4546636473276,8.79890391088879,9.43791163742258,16.5290639540908,14.7385364323443,8.78036347555148
"TCGA-66-2790-01A",16.4258919454137,11.779186591695,19.4307086344377,16.9855356134331,18.206909975302,11.8851632516041,17.8556940869611,16.9734602905392,16.2641881769683,11.847997604204,11.8533522789442,17.7138670245393,21.4875573495636,15.6476118140345,10.7705202002474,18.0898048251538,16.9620498993188,16.2821687712339,16.5928222981695,12.3572396357025,17.4169662973209,17.5628972084511,16.9999675801299,11.9663798622055,16.1735030903781,6.96323603574371,17.5952387104457,14.2256966329272,15.1754240147052,11.7042110724711,19.8657511329469,15.6889184266175
"TCGA-68-7756-01A",16.1647732557465,14.9724204003895,21.4544236539035,17.5007793923551,16.6462810447255,12.441398425325,22.0565420796687,16.0851110038909,17.0215006155228,18.0818724026949,16.1700303003314,22.927769731961,22.2661927892644,15.2943716941371,11.3068459233032,17.0584234485107,17.0675145539681,11.5160465825082,18.0980786673133,14.0178154267867,16.2001539613703,18.5640833686114,14.8113355472414,15.0088959966602,16.2980345806759,9.586872097645,19.8702962004806,12.2684548608863,15.5278353086877,17.3733012253482,20.7526769688876,12.3313378655878
"TCGA-44-2657-01A",12.3572396357025,14.6274893435895,15.0998275980409,14.947805369398,14.2568275079299,16.372284610753,14.0267183566432,13.746635014118,18.2837252907664,14.0080448523188,19.8241045766892,10.4443008728353,18.7920961448777,11.4077454126594,14.5194214595228,12.8545452724327,13.002912840927,10.4537930742915,12.0516173801912,14.968541671269,14.2885412331229,14.856993750279,13.8315366120972,15.0787630505617,10.9769605207807,14.1952555894106,15.5438601365815,12.3600972380873,9.20463942911841,17.3682153476671,13.9118287318176,13.6691352677286
"TCGA-58-8390-01A",16.5144465145688,13.7414354403687,21.0529696878079,19.6545312023734,17.3052688903157,9.71183294012878,20.3534127621046,16.9695529218783,17.2682293195981,15.2288009877302,13.8854940492716,19.3801734932863,21.8233902911859,15.2525898107971,12.9071317636335,16.9787971600818,16.817834183989,10.3046652116616,18.6139670783151,12.547559855373,17.5265567281744,17.408237787645,13.2585616493538,11.9131154107024,16.2757937746836,9.55288557684829,17.8421681411419,12.991908408846,17.6835815858174,15.383111694865,19.7010324556283,15.4984686439884
"TCGA-22-5472-11A",15.5432807015137,18.3789638517994,17.6715936265047,14.0806323122147,11.2635809596884,13.7949943627841,17.9287227615103,12.9673468758742,20.8755577975264,11.5180222182096,15.7175556513543,15.3465844846986,16.3678045919722,9.50459133172095,17.4438226482472,11.9595324213388,13.2715606339895,7.84662716498755,13.212395447547,17.9243690369358,10.472241556036,14.2701794597787,10.1376518352067,17.941844694128,7.63768255167084,13.8693241848842,13.4160288688518,5.7647616576902,8.73658786711669,19.1179386101544,16.0440768538643,7.72766338642198
"TCGA-94-8035-01A",17.4257186946135,13.4859982804189,24.7731773982538,18.1554611247141,17.8609618532648,11.8445399387187,20.9304070744759,16.7797860291195,15.7740475152175,18.5454614081085,12.7054895376568,23.8664739461648,23.7345792327958,17.2125580210755,10.4971992169982,18.6916705822935,17.6516070881148,13.1138500403189,20.2449067969025,13.2410293899596,16.3690235976813,18.7047994183315,16.8554591442476,13.3507529722175,17.3790029097891,8.06621282830102,20.172420531303,13.9347571645316,17.2180661257288,17.5925347447088,19.874611175081,14.5941474147704
"TCGA-34-5232-01A",18.5156838932121,13.0272486913916,25.4588964633045,17.0947422703337,16.5939799336314,11.6945546376713,22.7851527704151,17.2005683513645,17.0499857873311,19.1923471987068,13.9220425296833,22.6663559979617,21.7419954596463,16.1756642865897,11.3251963629574,19.2836732726215,16.1826640174672,15.4505187017353,21.399924742417,12.1964566881719,16.2079860976293,19.100419452066,14.6955348910028,12.6128434297204,17.3739855261495,9.34098411594344,21.3940514084082,14.633309670277,15.7423734363923,17.7867375514484,20.4397359716767,15.5384321858687
"TCGA-56-A62T-01A",17.8398175443287,11.5794268634428,24.0302900007608,18.6499863880695,17.5265567281744,11.0460011577678,21.0776695969806,16.6945671596359,15.5680985473056,16.5065139668608,10.4971992169982,24.8051008157246,22.1296094584524,15.3419508142346,10.0960367480409,19.122716773749,17.0077472167148,14.235866224364,20.2755330770977,11.0384303313072,16.9194730588524,19.0206162054228,15.2425899065038,10.8483016503164,15.6818305307169,7.3811440755421,18.0323595816223,15.4876232717111,15.3711932535601,15.916432228909,20.4043932562646,17.1516507980223
"TCGA-43-6647-11A",15.8364430328527,18.2716865593039,15.0530671933187,12.4482866058226,10.2713894451737,13.4316555052596,19.9535982599903,12.1348043415283,21.4389777579892,11.6038048107905,15.2674755158172,13.7173577639877,16.1778893522072,8.52304838507355,17.0650769036391,11.9391804856272,11.4229014382134,5.89668959446672,10.8152875003726,17.8087941855088,11.4398819898124,9.93445803542442,9.15920903188544,18.5288561717853,8.59261980152134,14.5640448902176,8.45108355031297,8.29570917574288,10.0089519516637,19.4746368132713,12.3401110720142,7.98665184581459
"TCGA-66-2734-01A",17.7542255946979,14.849633717171,24.1098388695886,18.7289386378136,18.3312799360951,10.9561972794574,18.114997721834,16.2804326909116,17.5775917641812,16.7901121298802,16.0298519411193,22.772878860703,23.7631118688465,14.808017113967,13.6602413675254,20.6337881592128,15.7695839545947,12.5676850164618,20.0276187519416,13.5238695228302,17.4649425312051,18.9814677564305,16.3887382459078,14.1635939154544,16.0045136939357,9.81177887805533,18.0551819732694,8.37477288943399,16.6722453398753,17.1357597518188,19.249309955911,14.6204482189489
"TCGA-39-5030-01A",17.7826588459081,12.3900630647646,23.8363602234655,18.8515891182205,16.7307127818849,8.92866220370375,20.9918365017375,15.7464854367717,19.0677381470188,14.9922164488309,10.4342492569295,21.3852180609593,21.408764454539,14.9575327894979,13.7146515592706,13.8778947836855,15.7085104794939,8.55889365266105,17.4139540837144,10.5883971193525,17.7225486929175,17.3783457891661,11.9562222826247,12.1301165934059,14.3376142368628,8.88837920097466,19.2707814837875,12.5331262237181,16.3561685788565,14.6007527877345,19.3343750419753,14.4690499695448
"TCGA-85-A4CL-01A",18.5160716016,13.5209686815083,23.4698148838755,17.1957600110642,16.9981940030537,12.3342664750629,21.4117461234039,17.2845399551957,16.2586246213123,18.1988080462792,10.3707977912138,21.7027076726236,20.7829762218427,16.3350159138253,8.3197523975029,21.3537011713162,16.0595145642067,14.9178014077765,18.5523575811059,9.1336949040676,17.7145071559015,19.0293158927477,15.7740475152175,9.12330805809478,17.2225135707967,8.73658786711669,20.4781199690525,14.1324309205252,17.2783955710983,15.6518297707483,19.1567089811125,13.8011059421393
"TCGA-77-A5GF-01A",18.4343594375261,13.4937734908048,21.1521342768095,17.3516847265032,16.8521908356978,9.7559552521009,24.0249464636316,17.0580763872277,15.8339850611127,18.307667269956,8.8821989360803,22.9468603110049,21.4057914216754,12.4262618672875,12.5515704059253,18.8061189167867,17.1437097444027,14.0700754176681,18.3544396017519,10.0531284029871,17.4706811600503,18.206573273764,17.3637871009042,13.531412968821,16.3981799306719,8.38316899885186,23.1381239979804,12.767850347768,16.308650868061,14.8657191212504,18.7314073257949,15.4364571246902
"TCGA-22-5479-01A",17.2129121530356,10.9640680712759,21.4638034560258,17.8398175443287,18.361580499963,13.5555357908844,22.4769035445657,16.7989931986984,16.5330336851476,18.5311207835607,7.9558769926645,22.2916878262331,21.7027076726236,12.6331202561695,11.4398819898124,20.9119374567284,16.3031024196922,11.9679962596593,19.5924779544978,8.76735402438516,17.4980971626156,17.7991196763982,16.8390288745519,9.80795744452857,16.2407957776938,8.35244962648132,21.9586333660042,11.7232082306891,17.2709427905678,17.3354279472633,19.6668645723829,15.7824694224333
"TCGA-05-4395-01A",14.5113053438639,16.0123408706556,17.3617713795871,16.7183153195098,12.6404750338664,13.0827225134568,13.7432320524629,15.6899254739104,18.8587678049635,12.9436555195094,13.5684077925008,16.3400293170403,20.8459695890442,8.2200394400064,12.7080560459564,16.5616815650028,15.1466486464826,13.7651075504761,18.7982559645426,9.16441006476502,16.5838610374588,17.654564498979,13.6063700352409,11.4186749861661,16.8258895061667,8.93976557594425,17.4186151535905,7.82328992673312,15.8896310048285,17.8690870602782,20.0404886253925,14.5705028236359
"TCGA-38-4632-11A",15.2668969107199,18.7156942575932,14.592762277748,11.3433311444352,10.905080803283,11.0584234402897,17.4411385042143,11.2885595782193,20.5095818108172,11.4186749861661,17.09719143959,8.99028979608741,17.3709433928962,8.03717174948748,18.6581250942171,10.6505644196881,11.361655784181,7.71494952107103,12.1798025820205,16.7638506977954,10.9872766988995,10.0565515599326,8.51575674162051,17.2365217457823,9.3601761618222,13.6492159762095,11.0132098635632,7.25380558064958,10.4185614341788,18.5939931168717,12.6820612490779,8.78707984620338
"TCGA-MP-A4TF-01A",11.7589819530431,15.5294052960507,16.9208946952155,16.9104954419601,12.5304702325032,16.9205353659783,12.0599008301638,14.9934926730319,16.177003044642,12.1396854344924,15.1528367756469,20.9794684111225,21.9553847279236,13.3995318970047,10.8996927063606,12.9706452831013,16.340832120843,13.249429069396,16.4354924647496,13.0848586831933,16.9873088097253,17.5131620200461,12.0151738759495,13.4718863496733,15.8839236986286,8.93452013559904,8.71793868465138,14.3062709865412,15.051134055748,16.4030434751547,22.4003562489693,13.2300205630848
"TCGA-44-3917-01B",12.1301165934059,16.1298433146956,10.1308088547198,16.6378907821064,11.7683190965954,17.7690690775593,11.5097344098819,15.6345506553703,20.039582627315,13.3447481643783,13.1864323031189,9.67132451019268,19.9893488984296,7.03851559590004,15.4842755550925,8.74251688314941,13.6208899084775,8.69174277028819,11.4972697039532,15.7023287582096,17.3235765124664,9.73618227262924,9.16950633164689,13.2371061038861,14.2014452289758,14.6071169152938,12.6103943184859,8.89993037982831,11.0559593679838,15.0580419325638,12.041757344103,9.35514322066838
"TCGA-MP-A4SY-01A",11.7514725538659,14.4072511004163,13.4766173929847,16.1608350327703,17.2838586311746,16.9649064173141,13.3007775770459,14.6084879827522,17.1885317498771,14.8926498568181,21.518623888056,16.7273314237997,20.357803347478,8.88837920097466,16.578029729566,11.5263663227005,14.0749283032554,9.18484853317538,17.4331002498232,15.6611608529952,16.5947467106899,16.9556300957696,11.2659202410938,17.6975418255625,9.48257184919641,9.24912375612829,16.1599726904341,9.28388285571551,15.9887800591655,18.3710454689176,16.8361203134458,9.14876560405366
"TCGA-97-A4M7-01A",11.9042183578684,14.9556235564506,12.7939520661082,15.2036612718776,12.6857567739827,18.8864276321117,15.92734387022,14.1762084016963,18.2518541682062,12.3284953131096,16.9527751043781,16.1577670992213,17.4783689578037,7.27238515646929,14.7557546397486,11.9578531837938,13.8194890939265,10.1240223898464,16.4833753051568,14.8789835651521,11.1956601692334,10.2379894153964,8.40584146907268,19.0379184606371,10.5216731908782,9.09246718281435,14.1855966351984,9.65036740747548,11.1155959853153,18.2462434375734,16.3682228702594,12.3110965926328
"TCGA-55-8091-01A",13.0793821942236,15.6261202880551,10.2713894451737,15.8398739732302,16.6447642484587,16.5573327703164,19.3254790342914,13.6419486226432,17.8238226364372,15.0985651577709,16.0118761621011,15.5148564369124,19.8492298047273,9.8811911102778,14.8602764412435,11.5836515756181,14.1667389235456,8.74883635375513,16.4552833413439,16.2863330435793,15.3169913657773,17.6402823999,10.7511350304254,14.1659446968582,9.69156116926092,8.63276841908945,11.2980374020656,12.0102060709304,10.1067910439581,16.1861562791052,16.1138003810365,7.98665184581459
"TCGA-64-5815-01A",13.8770665130251,14.7475575079406,16.0243074496472,16.3829427806291,13.2410293899596,15.6941315685064,13.5323832643273,14.298531417855,18.0984215572104,11.9495180216881,15.3916061206484,21.9341544354327,21.1135289125548,9.61651873031722,16.3249615018459,17.6992349238769,14.3695779057736,13.1393644807933,17.590892874416,14.4844184342197,12.8192847717611,18.3512587015438,12.2010765995553,15.8664962600217,9.72419253495313,9.8811911102778,11.9799563144139,7.10781598993577,15.4108973988447,19.5642434314297,19.3377130824797,12.0582404209452
"TCGA-22-4595-01A",17.1668615954747,10.612366343994,23.0979907641969,18.1032841085819,17.3850234871142,9.52653667614491,14.827430101901,16.9581282882324,17.2882756797569,18.5970481818956,12.5502360392,24.6693657739406,23.2150829622269,16.4327696209985,9.90414043977211,20.8545851205468,17.7285339662358,13.2249900221915,18.9756139516319,12.4866020553002,14.849633717171,19.0397544738476,14.2825318030158,13.805603662873,16.0187420152556,9.37438043249659,18.2511766013501,12.1798025820205,16.0049589672721,19.1717092947556,18.3295106098032,15.6879220802724
"TCGA-90-A4ED-01A",16.5920381069234,11.7362290435258,13.5059555576754,20.8700742056135,15.9145161023804,7.15136299405279,16.3682228702594,16.3090606196437,16.7786870154372,15.080721044687,8.47304504280534,21.1468695214265,19.9219908227857,15.5786596711353,12.2271764825,23.3012944370575,14.9889822485763,15.357548346707,11.7157029049615,10.5671629397223,20.0447867990934,17.1644633216587,10.2979068628849,8.77384676000073,11.0959427525417,9.25407699474637,20.309072079622,13.828905033115,9.8231834412364,12.149114532546,15.1344677573931,18.6956652806017
"TCGA-56-A5DS-01A",18.8217999423636,12.4209143260535,24.8290144545201,18.7076694965712,17.715530881293,10.5340851509914,22.8994863400366,16.4977321697442,17.6695985678757,17.0415839298241,13.5425202209613,20.4982262658834,20.8532223118848,15.3239627260683,10.2647761369915,20.9997798487278,15.4068221426937,15.1509494553319,20.0917278389888,10.6331579013561,17.3780087416895,18.5440283874308,15.0422655407968,10.0746337039972,16.5464006691466,8.45816776879792,18.4226031294114,12.2225651251803,16.7156714043915,16.4833753051568,19.5405835129905,15.3245355260605
"TCGA-22-4605-01A",18.2787649497618,14.5812472631855,20.5802576963144,18.8946214024129,15.3604322518282,13.5397533310149,22.5749351491326,15.8379428723739,17.5625708017772,17.6872717213568,14.5425276888753,23.4329228985706,22.0247547796685,16.4343343624237,12.7202686315827,20.1526254239459,15.333791916505,13.5462965379622,18.6814047797366,14.8709804473889,16.6129098846351,18.5951042844127,13.71920512648,13.6941930386621,15.4197938009423,8.51575674162051,20.7976380663912,9.8231834412364,16.1138003810365,16.9869533272962,20.2161079342448,14.9024586730968
"TCGA-18-3416-01A",19.0976496347005,13.1267266463612,21.9310004367035,18.116031711784,16.472587174499,8.83427648283946,23.4590019697922,17.9031125204413,17.0678704446275,17.3581062143141,10.3246938531346,17.6155748375688,23.7502378895371,10.6388328689803,12.9334343317091,19.9297416159102,17.329355863148,13.5143276972086,19.8075366888725,12.0791778888214,15.3072073456927,18.871945904817,15.6926007996627,10.5001576236156,16.7228013920903,8.56548831408978,21.8562556334423,11.5324767164452,17.794721502969,14.8308527470682,16.1577670992213,13.5934384394522
"TCGA-34-2596-01A",18.0398328572574,13.3328729233082,25.1547386692296,17.0859977292433,18.9427154894697,13.9050156066813,23.4698148838755,17.0123354522566,17.0668227422101,17.917275811021,8.16809388850085,19.4425907264269,22.6959409135897,17.244037308983,12.3558587299617,19.6687851906762,17.5738718331575,15.3587653698241,18.7622399609932,9.11818188566873,17.0137447444089,17.7281990340725,16.7381753148088,12.6732163692226,16.04452852428,7.76515594407315,21.5319544359061,13.8693241848842,15.1933594061885,12.8639317576147,18.4679569842953,16.7013703977362
"TCGA-22-1002-01A",16.7838400842128,16.3191484539869,20.6073808067286,18.5755486578973,16.4516755006309,13.5749157994657,16.6144410184349,15.8256896805562,20.1006123193235,14.8810099904204,17.0535118377549,21.2190990557213,21.4828224339585,15.0656032611193,13.8914202580672,20.6812429037997,15.6020241632948,12.995124020404,17.2125580210755,14.5063895038258,17.2519040723405,17.9997486938355,13.9015522589609,15.117194932854,15.480998657795,11.8763558218417,16.4693560270096,13.6978195817461,10.0638145074588,17.4984323850158,20.5689679661904,14.3039396382877
