"Case_IDs","KRT5","AQP4","S1PR5","NXPH4","TFAP2A","NTRK2","AP001972.5","KRT13","TICRR","TOX3","AC116407.1","GRHL3","WNT3A","SLC2A1","MUC21","SERPINB2","KRT16","B4GALNT4","GJB6","MAP1LC3C","E2F7","RPS29P11","PITX1","GNGT1","CAPN9","FAM83D","GPR87","FGFBP2","LRRN4","DUSP9","GABRA3","AC027288.1"
"TCGA-95-7567-01A",13.5030960052813,21.3679067639059,12.6930897116672,12.9816594425718,16.3005847803597,14.3164630137798,19.5042755696703,16.040854945088,15.4605199731707,17.7469570461217,15.5164668305996,14.9807822190095,9.49586710778752,18.7813616860256,20.6901004544362,7.61058137718412,15.1547080567779,16.9399099382424,15.8138926658942,14.8254536386359,13.4821414530665,16.4814232826383,18.0157346084651,15.0630706306946,16.6722453398753,17.2412919134356,12.2612867764339,11.3968054709375,19.9665251164328,15.9547167216583,8.45108355031297,16.2791561771076
"TCGA-55-7726-01A",24.9177362697456,15.9613095363419,18.6008652993573,13.783675881178,18.620929211636,14.0152960911255,17.7362210400528,12.9873353142741,15.3379005620897,13.0958433992955,14.2786192961985,11.4077454126594,9.73618227262924,20.6594133683245,17.4944661584454,13.6044785230547,20.563550349013,14.4807442565308,17.8388593330127,13.212395447547,16.4885760010317,13.4594982292585,17.6552412630612,15.080721044687,12.8311714972594,17.9344322740278,18.954419163861,9.76041207921142,13.9083128848878,16.9892810744973,15.1276013890007,10.636089533407
"TCGA-98-A53H-01A",23.6514029963888,20.2439590603669,15.1590097502419,12.8334732190773,18.1866261533482,20.4856119764286,17.8178131347377,13.461340017039,15.5126468461369,15.2299651507909,14.7212282985019,14.5516891255458,13.1729070984323,19.7436220666721,15.3013354099651,16.8598363902173,20.5504821744346,13.4966394700496,16.0577460543392,14.3951637862289,15.6798351835002,15.2293824474816,16.8649001480403,10.3865907140481,15.949012399003,17.4861246692538,16.1529905339631,13.4984480614993,15.0095339420629,12.1920644033385,13.5555357908844,9.17988529928435
"TCGA-O2-A52W-01A",25.2738739113123,16.6802022186665,17.5765701115429,16.4379328464518,19.249309955911,22.3111233762636,15.9617978715449,24.9177362697456,17.2960947598375,11.0760644109479,13.4784657326554,17.5615878500839,14.8328289931659,22.7554893510576,18.3324566496858,18.0671612113643,23.5715746072954,17.627600749509,20.8075274406925,11.0632393264204,15.3007604582653,13.2082394653175,21.9390094165002,15.2943716941371,12.0599008301638,18.6707974252544,18.1578355847466,9.35007628446305,12.5369877106978,15.4097864162209,17.4444996695832,10.4054892784136
"TCGA-66-2766-01A",26.8770053771286,12.0400040827698,18.7512080998738,19.045186707555,18.9570708316457,22.7659245020808,15.4914466193487,25.5638138994842,16.5199699707411,7.06208319158157,13.6520105253446,17.2290332697864,14.4056691081312,24.5720817325428,9.86609975887664,13.6986872972465,21.3523699477613,16.8067937282836,21.4043300505116,13.8376567986097,15.7525132775622,9.93445803542442,21.0071705179332,15.7570325309789,12.6293959318074,19.2331047732553,20.2358947889128,17.3890419627103,9.31765451365998,16.9706181852104,13.7307377533336,7.76515594407315
"TCGA-85-8666-01A",25.4099541633949,7.81206363670835,17.8754865765924,17.9658210367965,17.8284811247232,21.1619605218568,16.7100198019935,22.7417967063301,17.6169406137086,6.52324059299031,12.634319633465,17.9047634788126,14.8868978250541,24.3761225540623,11.0760644109479,17.3473010776459,23.5876766808987,16.7790644872307,20.0838732522169,13.7845380279365,17.07973481275,11.444322102611,20.1810831896803,14.741316612128,9.94954780958184,19.1942752949944,18.2230390950105,13.2766387974059,10.6477195021909,15.9154628439537,14.8402847157288,9.00115304535293
"TCGA-68-7757-01B",25.1930190459976,14.0781613643282,16.2023088776791,17.440131022191,17.5438711281134,21.0487785096867,16.2092706746628,24.1273345824584,14.1107357284256,14.1187608095168,14.4445835206833,16.4818171235417,16.550306386869,20.7653288158024,11.9562222826247,13.6319269316935,20.099733220178,15.5940646206254,18.0153874962522,12.6820612490779,14.5289048851618,10.9848232044482,18.8448104118394,14.5488976590919,14.8153193967534,18.8507201605183,18.5307501421183,11.1450546014839,11.7589819530431,14.9316145877962,16.9542011215089,7.77686583435855
"TCGA-52-7810-01A",25.9849727608255,13.1331479983592,18.8920018671694,19.2254975607774,19.2280019372892,19.4144705546178,17.5775917641812,15.7080155961355,16.4343343624237,9.0823455157931,12.8498181671844,16.9709735378211,12.684589206928,23.4422917961576,11.7866955603357,14.5316527882861,21.7985500285669,16.4120262478683,20.2419159087192,11.2261580871457,16.9862401652198,11.8177306633673,19.5226183383314,16.0307926115902,12.6443331284867,18.3501850901989,19.6175060405356,8.27106697188206,11.1082086218388,18.2969622570631,16.1813461638181,9.72014120352054
"TCGA-O2-A52N-01A",25.6205386332962,17.1709891992138,17.764599034009,17.6812600792833,18.6577349905588,18.0078906464576,16.3128354231194,16.5401261374851,17.0552666278771,9.06596938571386,12.6869229862877,14.1769694212512,15.1466486464826,21.4513159047818,11.461308567634,12.3943391575145,21.64891474984,17.1620384326695,19.3013155676295,11.2450680758665,16.235604425689,13.5200622353054,17.936473389453,13.836815370523,8.67259321626615,17.1204878343438,20.5829399594566,10.3835150310186,12.9739182070248,16.2817286435049,15.6199063757149,8.90577019377938
"TCGA-60-2711-01A",25.316721552343,15.1951150127553,14.4438512733959,18.0987576835357,18.2402909475091,23.3966799802321,14.9197338949836,21.6157103936906,17.2225135707967,14.5395536557086,11.1933977339227,16.9205353659783,15.8024497444419,21.8455932676544,9.50459133172095,15.7490542557785,20.3895124970004,18.6058343975582,20.5183412684919,12.7239182223812,16.8218534834071,10.8261838362749,19.2096054986144,15.4231018608521,9.41979396336305,19.2042056331334,18.7577891333577,11.3572051880643,11.5097344098819,14.5712116505435,17.817149907799,7.03851559590004
"TCGA-63-7022-01A",24.7472418623065,16.0739215050039,16.4062982964968,18.5216823145074,17.5428802315023,20.3414099457276,18.1647506073126,22.0799239065367,15.3774181889515,14.4370626231156,12.8650711006339,16.6577830107739,12.7846136989411,21.0031669791709,15.0998275980409,14.9562420690846,21.126153197514,16.4266983121461,18.954419163861,12.253883793438,14.9973814371156,10.7566572528194,19.5575292603446,14.8932703853588,8.48029700514325,17.9189533447888,17.2334390144073,11.4207225905255,11.7195054354101,15.5935461724399,15.3995612437227,9.43329059148258
"TCGA-78-7161-01A",8.35244962648132,17.1437097444027,11.3836534997864,12.296550655932,15.0649700267946,11.9495180216881,20.4732526494787,11.1498202825343,13.7634255321393,16.9392010676966,14.2289049857967,11.8140990013854,9.7400349197359,17.5752181978311,14.1746848087546,8.95650618625253,7.84662716498755,17.9115323537997,9.5956131937026,12.1522097591382,14.3194456217388,14.5344318384365,13.710147717689,14.9017727497152,16.3495643202847,15.483706514424,9.5443372954654,11.3068459233032,11.8763558218417,10.5187069693424,10.4280838391269,12.1782735491887
"TCGA-91-6849-01A",16.1325539880154,19.5489568549404,14.2091660055673,11.7665036580293,14.123492354259,15.4142212602815,19.7226305001115,11.5076673402616,11.9233828226141,14.2778537730267,18.5037158071026,13.2259883094609,10.1448404461216,17.9811229322054,19.8761334749265,9.83483726753862,15.5567123989797,11.1595729215968,13.255355517461,15.7318335997724,12.0548095354729,12.8416087074912,14.3353513794054,8.71080478316683,13.4784657326554,12.9128035514419,14.5531460098304,14.1275980487443,13.8633770263238,10.2276083763537,10.1170718951708,13.3338117499281
"TCGA-50-5045-01A",16.4798154972137,19.1721708487884,13.1831174341094,11.9546169248828,14.8769252020972,14.8810099904204,18.5527162120089,13.3576405825471,12.8954200042304,17.3722845745115,14.7148508695276,13.7703380065564,10.311329916461,19.0952957925871,20.2190595092386,15.6392147890752,18.623996220156,14.7197650037104,12.7080560459564,16.7890257245548,12.7559855354026,14.5142360880967,16.5526433139565,9.52222154387409,12.9093209324662,15.9934057237643,16.463280706939,12.9469830583593,17.0320694642199,10.0462482095704,8.78707984620338,9.53974500932411
"TCGA-64-1676-01A",12.0451069120968,19.4381042639428,11.9866304953137,11.249833033538,15.2030799805677,16.0215089547184,17.318149113007,12.0433902465703,14.0511997727325,13.6374497028599,17.3367594008583,13.7749118676484,10.7735473473166,19.9959181590734,21.1149470350592,9.0554671278756,16.6020701027001,15.1245320069591,11.8624469063656,16.4018204265505,13.9202944192397,15.8659969939386,17.4948007546292,12.0336009685875,11.3902511345207,16.4713852844303,19.0756330373167,8.945003195625,17.5191895483076,15.2709617117185,9.07111621734489,9.87385534579725
"TCGA-86-A456-01A",11.0959427525417,20.8391280084411,12.378474272741,12.0151738759495,15.5556092125311,13.7262571688329,19.4839443265325,11.7646312665962,13.2310665833022,16.9025887009769,17.0278589627715,14.2484264468091,12.4386138163595,17.8465538528166,22.5382862437578,9.69973353954605,11.947923265335,10.0206624610909,9.51339701411441,14.1372558501104,11.6343553487045,18.4623347834674,15.9761344691063,9.28892184950491,15.7302783298445,12.9561422837438,14.8769252020972,11.90598915885,19.0608098288459,5.89668959446672,8.10476644020134,11.3229457539675
"TCGA-05-4402-01A",19.4700591452061,19.8075366888725,12.5238626460018,14.8201464327872,16.664625064446,13.7801609726786,19.3883892000966,13.3810927440291,14.0569237724352,16.1080222008688,15.5331511466927,14.4266119595237,11.7476364777827,21.0363071301251,18.4980907515175,9.40631103374716,15.9480641797546,11.7495604150657,13.2656500881015,14.6873511235374,14.1267921136506,15.1369240982181,15.6046808554597,13.3566326053827,11.7589819530431,16.2209473112048,16.8699819844121,9.78806381586888,16.619875982518,12.825120366633,16.2926039546903,13.7642570675478
"TCGA-44-7659-01A",17.9577602636031,20.6666407822086,12.8060381444262,11.2474285419581,16.0339963731083,15.5038905757425,19.4620739338942,11.3457737393582,11.6617913453196,16.8801437030174,16.8078790631992,12.8650711006339,9.92682120296044,17.7321855591456,21.2987767566527,10.7566572528194,11.5056031223782,12.9447446805205,15.0681370704981,14.3270842560141,12.4784679334516,17.7693965052984,14.3522271163356,9.30808244647332,14.9794704621006,13.8956962115827,13.1128227640104,12.1004405266248,19.1678632358367,11.0608558160496,7.93557063982778,13.1518339730741
"TCGA-98-8020-01A",26.074937567605,18.5885178564787,19.5678798582728,14.6091859927384,20.0276187519416,15.4310219822713,16.0317015903513,16.6248767426136,16.5369723813812,9.90038723118036,14.3475791766296,17.109358366271,11.3815201685148,21.9553847279236,15.5326265566003,16.8211223123186,24.6443869210686,14.3407432864805,20.5310201983009,13.2400710696807,17.2327694869786,14.5425276888753,18.8486643750484,14.2187210656548,11.315851673475,18.1741695647333,19.4409414646479,11.4656218853699,14.245198626742,18.1453816153375,16.8558111168276,8.82255298769571
"TCGA-58-8392-01A",25.8963760575683,17.0989559092024,18.4311096756376,18.4722986725051,19.5453797750528,23.721924962188,15.7125422755339,25.1939944655927,17.3229121079704,10.7791059587982,12.8874865249526,18.7144870448163,11.7176080462492,23.1610244119851,11.4656218853699,17.3699070605328,23.4223430115714,16.4071256325096,22.2062322514504,11.065965021912,17.6372993689838,13.1729070984323,21.2790736128439,15.7711016328828,12.4716717600603,18.206573273764,17.7419162481668,15.1921829450228,13.2484114922805,15.5750161292257,17.6988899421676,8.93452013559904
"TCGA-NK-A7XE-01A",24.6455123592108,10.1170718951708,19.7077575523932,12.2714095730179,18.1084115900961,20.4480307052788,16.318735931695,17.1530563238709,17.9452290700384,7.78876146744659,15.1963132037903,15.5272973720255,16.1022828379892,20.8069291881589,12.5741790139146,12.731347556093,24.2388811861796,17.460254638436,18.3288133686433,11.7100299624505,15.2937966858756,15.3089840308555,18.1689856764114,14.5186761352807,11.9511890539549,18.4218964496098,18.5916300280783,9.93048132819767,11.4972697039532,14.9110337508217,18.2155951114356,8.1136330866944
"TCGA-85-8287-01A",25.3176672853918,13.8434814730436,17.518532971288,17.0908921074464,19.3770033977292,19.3499881718667,17.1875005898529,17.8388593330127,18.9703259465567,14.3786310643551,10.5611566945398,13.6346666192848,16.3174833448741,20.9060129177825,10.3804355984484,12.8463244812655,16.90977411933,18.2372134808166,15.3146856603007,11.3528336990795,16.0712428335511,9.59982254864023,15.6533516516394,16.2577573551501,9.45599297307519,17.4971306578971,17.7730068102685,13.2410293899596,11.605770459941,13.9747130644805,15.7575419629726,7.15136299405279
"TCGA-56-8626-01A",25.5085662744271,20.2239379362016,18.2847990426029,18.4003052912377,17.8570225114373,19.3227343675251,19.10604293865,20.0361991684836,15.5993541891122,10.5611566945398,15.3332313943739,15.0888193208681,15.6726161702386,22.8081708881061,13.7201493669526,13.9015522589609,21.1567739211563,17.7482881932545,20.623984323118,11.6965801665653,16.5338326128698,15.7954289497762,16.7258071498765,13.3546824382481,12.4893006409388,16.1334171193457,19.8367473962514,10.7538313758971,15.5691596874702,17.0451017456952,16.6497293540063,10.5307568716776
"TCGA-44-8117-01A",13.1740088885184,20.8374245924254,13.0894500757375,12.5077831068001,18.0177876952599,13.6245614615774,19.7023802722133,11.2028098475963,14.4475677156048,16.708901551224,15.4941238602754,14.3929161981845,11.6261038318324,19.1519181321658,18.0970268364426,11.1401754673295,13.7731484137047,15.8252060968297,16.6489767219631,13.5462965379622,14.1203755296284,16.0454629838319,17.0573560305677,15.6303241181518,13.7941669997786,16.2719197187389,16.2127910928533,11.6343553487045,19.1548030518081,14.4705740969171,9.58286777573391,10.1658352885137
"TCGA-44-8119-01A",13.5758204852756,11.0885652832032,12.4917774002624,19.7961697563988,14.9217795427969,14.2420530790056,19.8972756676504,10.2514202714849,15.2779380605111,19.2462986574672,13.4956880851099,11.0533174123212,9.09246718281435,20.8306385527488,9.0973235495546,10.4153132805212,9.95706943296493,18.0771340144339,7.53908933663423,13.6700264652211,14.3808274181521,14.8402847157288,17.1315853495798,12.1979630497654,16.7572193680858,17.6633057598586,7.03851559590004,12.4442012406874,18.16441769422,8.75544226410363,16.432326614037,15.2768209890778
"TCGA-78-7539-01A",12.4757495735604,15.5191583308108,12.1112397613241,12.149114532546,15.24140518093,13.5351891515943,18.2837252907664,11.1132066465118,13.3347619485649,17.3917230780445,16.1311580179328,14.9730926717504,5.89668959446672,17.3984967448703,18.5145669988469,7.73978462690775,9.34098411594344,16.2926039546903,14.029139638316,15.8486390843002,12.4358943005742,18.7257659317652,14.2762985689778,15.2042263455366,15.4516373035523,13.9092117736734,9.53495491935686,11.3113598447084,15.7824694224333,9.90414043977211,13.3007775770459,10.7960086200894
"TCGA-78-7149-01A",16.1067135014021,20.2053675084607,14.4131534596613,11.6220970286685,14.6382965411852,14.2140214440993,18.8081947759266,18.1377435244177,13.4227947130344,13.963342796852,17.7405467333309,14.4041587951564,11.1376886986443,18.8885341791927,19.6557995173166,9.96477666241875,15.1680391928279,16.0811480643723,11.1548812975901,14.0878964041736,12.1660977400696,13.0883604762628,14.8663768611572,10.2781976472347,17.2070797739467,14.7910988205053,14.7550826826868,14.1595323170744,15.4648989313263,9.49150139911986,10.2071483305805,14.8240860158456
"TCGA-62-A46R-01A",16.6348284440662,11.8428599969108,12.45639046946,11.379246804192,15.4957598925851,13.2766387974059,19.7558420512232,12.1208079439205,14.3039396382877,17.225922406586,18.5751818174855,12.4905313860395,9.3601761618222,17.5579278176078,22.7400336419854,13.0958433992955,12.4456278287108,10.5580589421647,18.9575354530333,17.594889325085,13.7581562173132,17.5158504478213,12.5291428372624,10.8402770443608,13.6226512728188,15.7236376724759,16.2407957776938,12.422270362603,18.7581870366304,14.5005641897784,10.7482889656289,9.67936685944585
"TCGA-70-6722-01A",25.2346185387274,18.6162798322514,17.6876129589084,12.7448867335376,18.0994937010921,13.6374497028599,18.1647506073126,20.148998183193,16.0586516567595,11.8410115065757,13.2176989889424,15.4897657082183,10.466082050538,21.7258131689538,16.0572876222401,18.3757191705781,20.1267226877144,15.7200781732002,18.1620347320962,13.1363003102286,16.4318991614384,13.8889455069415,17.4364369838242,15.0844841804174,11.5714040777971,17.9624743497772,19.1174644977824,11.2191156804856,14.8729316117704,18.6873591647518,13.7474937976076,9.45164912038176
"TCGA-98-A53B-01A",25.4570700465993,18.3479735799807,17.3584428844975,18.0695889106759,19.1250599087094,21.0466893502481,17.5418734680983,20.7797455688093,16.8115694404169,14.4236723062156,14.0569237724352,15.716551618782,14.873584809415,21.7066548500319,14.0097748983284,12.6367720969154,20.2818409200677,16.9670535116682,21.1090818851225,11.6098479619017,15.7490542557785,14.9896011304552,18.7691019232321,14.0046980636875,12.6079346081831,17.4421378062231,18.2209753755721,10.099529965183,14.3008276782753,16.3454832922885,15.8034288200822,9.88517834534625
"TCGA-NC-A5HT-01A",25.6214175363187,14.6119348851196,17.0566598227777,13.7395710232403,18.5190197151074,21.0091781667009,15.3995612437227,23.852761585717,16.9219702598991,12.5663272065667,13.8572685459042,16.4250994046718,17.536565001991,23.5600919005662,11.601678958629,7.36385394930489,16.8732488854949,17.1492469483889,12.2010765995553,10.8043975941333,15.5309913890314,13.5776996092348,19.8271469597268,15.2890721910819,16.1018468325735,19.5697980088086,18.6495803139512,16.7860565944104,11.9148901080363,13.2503852199287,16.8583832971339,9.16441006476502
"TCGA-49-4512-01A",18.469748538048,19.8147397565522,13.1988330694459,12.3829175735756,14.7385364323443,14.3951637862289,18.378257607259,11.2146331712362,13.7941669997786,17.3340728292612,18.023877922612,14.2319946410458,11.1836738728072,17.3803732336542,23.5715746072954,11.8973695337938,13.1686145354062,12.0186185893274,9.69568793408673,14.1960204662736,13.5638520391704,17.6245928933393,11.7866955603357,9.86177347771805,10.9374310657997,15.8296005183309,15.679324174108,10.6243650201088,17.3310314373762,14.7106866211542,8.14134848088747,9.37901025037937
"TCGA-49-AAR4-01A",18.6956652806017,16.4814232826383,13.469028324467,11.8869347946638,17.630611881953,13.5425202209613,19.3243291265603,14.1187608095168,15.8698938275075,15.0979702098164,15.4310219822713,13.3338117499281,10.3513345372535,19.9212242245356,21.4669490872882,11.065965021912,17.5085002272254,17.3049408660349,10.5001576236156,15.3408024256926,14.1057240017255,16.3742679678398,17.5204987853584,13.2156376304124,14.7155478185576,14.9807822190095,18.0636987151546,12.6155152135675,16.7772043731862,7.99736767630333,16.5718107161797,9.38344005805908
"TCGA-39-5031-01A",26.0741443900641,18.7370042228175,17.505838727591,19.2125620698906,17.7874066700795,22.4769035445657,17.733568919685,24.1809450984428,16.1058499590217,13.7949943627841,12.4154810156173,18.1384012780726,16.2351719141002,23.0655032215892,15.4006601657007,18.6170638010069,23.4698148838755,17.0119843978438,19.4885703155504,11.964761614003,16.0941734578891,13.4641558409758,20.562322040328,14.9640111355702,13.0349346001515,18.8114692605335,17.3039236350548,10.5187069693424,12.0134725592223,17.0671707005909,15.9594318575093,8.39063207814666
"TCGA-91-6836-01A",10.3773456221658,14.9303208185714,15.1570972301575,13.309954330308,16.0362694467636,14.2164356010009,18.8950548422412,9.5956131937026,16.8942726120105,14.2397671550697,14.6077944471457,15.1632381886869,11.0433291190855,21.3467562298172,13.1632321807522,9.30318447409324,13.709229521093,16.4286999117951,12.1829446043228,15.6209164952304,14.2717243072109,15.6381867689368,17.9658210367965,15.6874337528022,13.4821414530665,18.2865811945755,11.7665036580293,11.6696009286024,20.2995738427227,17.4921292751367,8.34385879724162,9.53974500932411
"TCGA-38-6178-01A",18.5458776847492,19.3254790342914,13.1600586218562,16.9727488215529,15.6899254739104,14.1547057763412,18.4951138111788,14.1450724149426,13.6117656330408,17.0629639674928,16.7745976837002,14.0144691752479,10.2581140699663,19.9464001433336,21.0425238003184,9.81943633488651,15.7379085210741,14.8516541311784,13.4650955205428,13.8820374707052,12.8545452724327,15.0075094972901,11.7701982819629,13.7334721552569,12.7117437619165,16.0477996933619,16.744092757491,11.9966474856277,19.0038596287193,16.9834070707624,14.9953286442296,12.0728478418295
"TCGA-95-A4VN-01A",16.912648058386,19.8507447368761,11.8049604937981,11.2426398124212,16.4616713083583,12.2523597662257,19.6250527061906,14.2164356010009,15.673744605801,14.1603554513383,15.9798967399408,13.6584787819873,10.8099851292793,19.9019302157886,20.7765247842857,9.50459133172095,13.7880764815732,16.2420326369392,17.5451855118635,17.4840888113554,13.5850208056284,15.8742587752297,19.1446192109492,8.43537852952977,13.7298630316577,16.643981257461,16.2114919162418,11.0632393264204,16.234749211693,10.2172831172839,9.41979396336305,9.63798043427323
"TCGA-05-4415-01A",14.0675351521455,18.2969622570631,13.1171350693491,12.8311714972594,18.5931830659411,13.0708121924207,17.8690870602782,12.3327807109568,16.8211223123186,11.425071517601,14.1458409749421,14.3407432864805,11.4889815911949,22.530710536601,16.754242407749,11.5056031223782,13.6108247690759,12.0646506619249,8.36753988867446,13.6665471147505,15.5855887718701,12.3885788780118,16.3678045919722,10.2139295227006,12.7202686315827,16.9745295567547,12.6869229862877,13.2196796469857,14.7515687066697,14.4829450497621,13.9914490273185,10.4848776331156
"TCGA-97-8177-01A",15.6941315685064,19.2997427630295,13.0391806620618,16.7374354197118,15.2090175377567,14.9303208185714,17.9391312769654,15.9952628235349,12.8228308497133,17.4136141154565,15.8915315121298,13.7784166387155,13.3486502187756,19.1360512584984,20.1638246138963,10.5913474177396,14.8576736582529,12.5948366419875,13.8133591828246,15.2340815300437,12.1753448229971,16.6225396177081,12.0068572511513,11.8674853270051,14.9536314419891,16.157317351257,11.524292316127,12.2803095012829,18.0034919172079,12.7689993958763,10.038894057825,11.2861464811233
"TCGA-95-7944-01A",16.4893764049323,8.12261191710238,12.3770326213506,10.6152735745986,15.4017410891057,12.7350081585383,17.0077472167148,19.5538226063415,16.8041767980829,13.71920512648,14.9051665467962,12.230001251822,11.0408735572434,19.6391481007965,13.899934023348,14.8946456698852,14.7578229106214,14.621871808194,10.1342292569955,12.0890567329683,14.7302255301684,12.0400040827698,17.7298698552099,10.431117726778,10.8944183914501,16.3060925474619,11.3769114262304,12.2056271681164,13.8864343210049,12.1568516961997,8.51575674162051,13.4307610324824
"TCGA-67-3773-01A",11.8711135211953,20.9151433038692,12.7762807190935,11.5897642211395,13.4160288688518,19.6720976880454,17.5275777103497,10.6853063016263,12.7809257076401,16.5710372604074,17.0671707005909,13.6217693992778,12.2070876815314,18.1291188849503,14.0815411887536,12.2698770027346,13.0402052333179,11.4292722137691,10.7819840115464,14.6805109865107,14.6440336579373,15.5033374867876,14.4161557539978,11.315851673475,15.0435909558576,13.8820374707052,9.07654355514103,13.2420773868733,16.2997409333025,8.73018964357448,9.94954780958184,14.3468118217762
"TCGA-78-7167-01A",15.4687822596064,19.4256934729631,12.8357552670191,12.7642304238954,15.2926359329205,14.7044661255039,18.3833627456973,10.9131688957772,11.8013304570653,12.8696613678518,15.6146243328111,14.545450021218,11.0132098635632,17.0577166207459,16.4379328464518,8.97889205014426,12.8451353588484,12.6065320874535,10.2037644605128,15.1239354262964,11.581645012008,13.8770665130251,14.3559125421443,16.0137468041971,14.4154055570258,13.0673952043832,13.3820115173896,12.8001182733919,15.2644651452366,8.85219589958226,17.3212223279835,12.9152295720567
"TCGA-97-A4LX-01A",14.3702944030767,18.7365928759724,12.6820612490779,12.2817674421051,15.4382303756241,14.0186706983194,18.744260436795,10.6795443902383,14.1659446968582,15.5449293494106,16.6402138647757,12.6038863370667,10.9349035046643,18.3858888528013,19.1933169893228,8.82255298769571,11.8177306633673,11.3880792064853,11.4550764771053,18.2696116425644,13.963342796852,14.9110337508217,13.341767890124,12.3270770437602,14.8617256285706,15.5213237395242,11.4033591794777,11.6343553487045,17.8590245514945,16.9470664693431,7.77686583435855,9.76839917213228
"TCGA-78-7535-01A",14.0619315803526,20.2469043868256,13.2391262669228,12.9345742871905,15.6606574953218,16.2997409333025,20.8039258144269,11.9007724541851,15.3239627260683,17.1256928393591,17.2039953562529,13.9330782738374,11.0157295670851,18.4251922862248,22.1588487113855,9.50891306681718,15.3637359162101,14.3605358581235,12.463581871499,11.9148901080363,14.1483091207135,19.9787638377981,17.1968063796979,9.2936776015653,15.3706193620263,16.342142127707,14.2179750315572,10.6062491802583,16.1138003810365,14.5827359517871,10.0497129489675,14.006357773815
"TCGA-44-2662-01A",12.4235363299365,13.1790241370335,12.9594806107851,10.8043975941333,14.171564921145,14.2140214440993,19.2185362467169,13.341767890124,15.4298814071775,10.9162437188652,16.2053849115652,12.4770532830151,10.9217779754153,21.9075878303549,19.184410637337,10.1483506462276,15.8232550423049,15.640817533915,11.5897642211395,16.912648058386,14.7169602202008,15.8982643404034,17.9374889380191,12.8850758691522,11.8462837815832,17.1985113145212,16.778308809281,9.65036740747548,13.8572685459042,8.3197523975029,11.3528336990795,10.7053861806213
"TCGA-44-7672-01A",17.9698702874251,17.329355863148,12.7337812331897,11.6637894761445,15.4187228703985,12.8286338782024,19.0957805145953,11.9866304953137,14.3194456217388,17.8385445394057,14.5337514237152,12.3488840389234,10.1240223898464,19.8184359821456,14.7093234476157,9.59982254864023,13.0468160631642,15.0403398991742,11.7138353157234,15.1139974572037,14.0691260646814,16.5120455399356,16.6577830107739,13.6995840924832,13.6162615979978,16.3866728884596,16.0362694467636,10.224118157705,19.4415156541832,10.472241556036,8.8821989360803,8.93452013559904
"TCGA-86-6851-01A",12.832339311779,14.6028613527191,12.3958568560658,12.9850181467293,16.9674117306401,14.1563411612494,20.1705094440743,12.4262618672875,14.8596260775166,10.3544614848958,14.6962460885159,13.8991169441296,9.84702383981525,18.5371681038981,20.9703039639151,7.19374372875567,13.4641558409758,15.5460306853244,15.5153892360053,15.1796360655166,14.339953381706,14.7141341405769,13.5453980899377,13.5896352408404,12.6012831465444,15.6093875562416,13.5351891515943,10.6212810228383,12.1920644033385,14.756446722759,16.2795703929248,12.3814749510858
"TCGA-77-8148-01A",25.316721552343,9.02830914893261,17.4971306578971,18.8830526422974,19.1504767317227,21.8820509519021,15.4443393807242,18.8456703020908,17.4528406490504,11.8462837815832,11.926970769646,17.3503395640563,10.2945262223175,21.528605779072,8.14134848088747,14.4675853886993,19.7179721958676,16.6256398899912,19.2975984889352,10.2549080461153,17.3374312180062,10.1102435782315,19.2468009300058,14.8267804458961,12.9402175350969,19.1403199910261,16.9759529123102,20.0917278389888,13.2019620326706,17.5628972084511,17.2225135707967,8.73018964357448
"TCGA-66-2744-01A",24.3332062398716,19.5600006162551,17.6415874626597,16.1014145377729,18.0191286466987,16.4295017080654,17.9407964873688,15.0372334378898,16.3374888312284,10.1414714197742,15.1632381886869,12.684589206928,15.1496796297505,20.0017811185773,13.4661333018986,14.7910988205053,14.0725503938626,16.8601981610108,17.9371593259648,14.844924178769,16.9377668919732,12.2832504633236,17.0119843978438,13.7749118676484,12.9908113715753,18.6562191898667,18.3288133686433,14.1267921136506,14.8287888693066,18.4076022854962,13.2134731270783,9.74817494124452
"TCGA-66-2794-01A",26.0741443900641,14.8644067534126,17.1888748199043,16.04038532354,16.4605013492412,23.3030286507746,17.4656350581197,21.3122330050471,16.7797860291195,12.6794027401013,13.0817122547441,17.5078520279771,16.1392642488242,20.9229795771853,8.39063207814666,16.4115924722511,19.9496670902013,16.9191153786991,19.0985815338915,11.8869347946638,17.1616972164585,10.5216731908782,20.0009558308309,15.5702078887302,13.4766173929847,19.9876648351418,17.4193042386081,16.0937119950268,11.2613004935311,16.2530439539893,16.7265708393987,8.59261980152134
"TCGA-22-4593-11A",17.0898400209359,22.1984650946185,15.5406197116118,10.3610791030866,11.4144058253186,16.3383179853828,20.7339780130331,16.6202401873911,12.6217071941236,13.9236721058138,17.4884682186688,10.193452719803,15.2926359329205,16.5549863673829,16.8736215948031,15.1412424544428,14.3755048630253,9.78414137123317,11.7627691920932,15.7449488580892,11.1498202825343,16.9459836080821,11.7362290435258,8.53001716787218,16.1406082232697,14.3031761625189,9.80795744452857,15.6869000435617,19.1736194952244,8.41342430527292,8.27106697188206,14.2335041745582
